HGNC_Symbol,log2R_CNA,Z_Score
MCHR2-AS1,2,-0.0105
FBXO21,2,-0.0015
AC104257.1,8,-0.0105
FBXO22,3,-0.0010
AC236972.4,2,-0.0105
AC236972.1,2,-0.0105
AC236972.2,2,-0.0105
CLDN7P1,2,-0.0105
MYBPHL,2,-0.0104
IGHD2OR15-2B,3,-0.0105
IGHD2OR15-2A,3,-0.0105
RNF14P3,7,-0.0090
RNF14P4,7,-0.0103
AC011530.1,3,-0.0105
AC044839.2,2,-0.0105
AC044839.3,2,-0.0103
AC073592.10,2,-0.0105
FBXO16,3,-0.0081
AC044839.1,2,-0.0105
FBXO17,3,-0.0023
FBXO15,3,-0.0101
FBXO10,2,-0.0098
FBXO11,3,0.0001
AC092794.1,2,-0.0098
AC092794.2,2,-0.0103
MINPP1,2,0.0039
Z97192.1,4,-0.0090
Z97192.2,4,-0.0097
Z97192.3,4,-0.0089
FBXO47,2,-0.0104
FBXO48,3,-0.0102
FBXO45,3,0.0022
FBXO46,3,-0.0002
Z97192.4,NA,-0.0105
FBXO43,8,-0.0097
FBXO44,2,0.0021
FBXO41,3,-0.0029
FBXO42,2,-0.0067
GRAMD4P3,2,-0.0104
GRAMD4P4,2,-0.0105
FBXO40,3,-0.0104
GRAMD4P1,3,-0.0105
GRAMD4P2,4,-0.0105
GRAMD4P7,2,-0.0105
GRAMD4P8,3,-0.0105
GRAMD4P5,3,-0.0105
GRAMD4P6,3,-0.0105
MBIP,2,-0.0042
AC040963.1,3,-0.0105
Z73965.1,2,-0.0099
AC007160.1,2,-0.0100
HTR1E,2,-0.0105
AC138832.1,2,-0.0091
AC073636.1,3,-0.0105
HTR1F,3,-0.0104
FBXO38,2,-0.0027
FBXO39,2,-0.0104
HTR1D,2,-0.0104
FBXO36,4,-0.0101
HTR1A,2,-0.0105
HTR1B,2,-0.0105
FBXO34,2,0.0020
FBXO32,8,0.0745
FBXO33,2,-0.0060
FBXO30,1,-0.0085
FAM90A1,2,-0.0090
FBXO31,2,0.0064
AC107613.1,2,-0.0105
AGAP1-IT1,3,-0.0089
HTR2B,4,0.0333
HTR2C,2,-0.0075
AC007066.3,2,-0.0103
HTR2A,4,-0.0104
HCFC1-AS1,2,-0.0091
AC005888.1,2,-0.0105
AL160006.1,2,-0.0084
MBL2,2,-0.0104
AP003484.1,2,-0.0103
HTR3E,3,-0.0105
VPS13C,3,0.0089
VPS13D,2,-0.0027
DHPS,1,-0.0100
HTR3C,3,-0.0105
VPS13A,2,-0.0068
VPS13B,8,0.0109
HTR3D,3,-0.0105
HTR3A,2,-0.0105
HTR3B,2,-0.0105
CD24P4,1,-0.0105
CD24P1,2,-0.0105
CD24P2,3,-0.0103
AC106774.1,2,-0.0105
TOLLIP-DT,2,-0.0097
IL2RG,2,-0.0104
AL078581.1,1,-0.0100
AL078581.4,1,-0.0097
AC113391.2,2,-0.0105
AL078581.2,1,-0.0102
AC113391.1,2,-0.0105
AL078581.3,1,-0.0105
CYP4A27P,2,-0.0105
CNPY2-AS1,2,-0.0100
OR7E55P,3,-0.0105
AC067968.1,3,-0.0105
OR7E53P,3,-0.0105
GPKOW,2,0.0249
TRDJ2,2,-0.0105
TRDJ3,2,-0.0105
TRDJ1,2,-0.0105
HTR5A,7,-0.0104
AC093382.1,2,-0.0086
IL2RA,2,-0.0105
TRDJ4,2,-0.0105
ANKRD62P1-PARP4P3,4,-0.0104
IL2RB,4,-0.0025
AL035670.1,4,-0.0105
CYP4A26P,2,-0.0105
AC067968.2,3,-0.0104
RNU7-9P,4,-0.0105
AC106045.1,NA,-0.0105
AC002996.1,2,-0.0105
OR2AH1P,2,-0.0105
PEX26,4,-0.0031
AC007795.1,3,-0.0105
AC010941.1,3,-0.0105
IL36A,3,-0.0105
IL36B,3,-0.0103
OR7E43P,3,-0.0105
AC090740.1,3,-0.0105
RNU7-8P,2,-0.0100
AL451049.1,2,-0.0105
SEZ6L-AS1,4,-0.0105
DMD-AS3,2,-0.0103
ZNF542P,3,-0.0062
AC098828.1,3,-0.0104
CRISPLD1,8,-0.0034
CRISPLD2,2,-0.0103
TBC1D26-AS1,2,-0.0105
DOCK9-DT,4,-0.0102
DHX8,2,0.0028
DHX9,4,0.0464
AC116533.1,2,0.0055
AC080013.1,3,-0.0101
MC2R,2,-0.0105
AC093142.1,3,-0.0102
AC080013.2,3,-0.0103
AC080013.3,3,-0.0105
AC080013.4,3,-0.0099
STK25P1,2,-0.0105
OR7E47P,2,-0.0104
AC005252.2,2,-0.0105
AC005252.3,2,-0.0105
AC005252.4,2,-0.0105
SLC10A4,3,-0.0104
SLC10A5,8,-0.0089
SLC10A6,3,-0.0104
AC005252.1,2,-0.0105
SLC10A7,3,-0.0083
TRDV2,2,-0.0105
SLC10A1,2,-0.0092
TRDV3,2,-0.0105
SLC10A2,4,-0.0105
TRDV1,2,-0.0105
SLC10A3,2,0.0042
IL36G,3,-0.0105
AC022023.1,2,-0.0105
AC022023.2,2,-0.0104
AL162393.1,2,-0.0104
PEX5L,3,-0.0103
MC1R,2,-0.0097
AL021368.5,NA,-0.0105
AL021368.1,4,-0.0105
AL021368.2,4,-0.0098
AL021368.3,4,-0.0105
AL021368.4,4,-0.0105
OR7E46P,3,-0.0105
OR3A4P,2,-0.0105
AL137076.1,2,-0.0105
MC4R,3,-0.0102
MIR223HG,2,-0.0105
ZHX2,8,-0.0067
ZHX3,3,-0.0027
CACYBP,4,0.0235
MLECP1,3,-0.0105
RNU7-4P,2,-0.0090
ZHX1,8,0.0008
RNF144A,3,0.0257
MC3R,3,-0.0105
RNF144B,4,-0.0093
AP005057.1,2,-0.0105
RNU7-7P,2,-0.0105
PEX16,2,-0.0031
PEX19,4,0.0063
MT2P1,3,-0.0098
RNU7-6P,3,-0.0105
PEX10,2,-0.0044
PEX12,2,-0.0066
PEX13,3,-0.0027
PEX14,2,-0.0033
MC5R,2,-0.0103
PPM1J-DT,2,-0.0104
AL033523.1,5,-0.0104
AL033523.2,5,-0.0103
RN7SL559P,2,-0.0030
SNORA58B,4,-0.0098
INPPL1,2,0.0277
AC027673.1,2,-0.0105
IGF1R,3,0.0280
PPIP5K1,3,-0.0089
PPIP5K2,2,-0.0029
AL691449.1,2,-0.0105
AL139379.1,NA,-0.0105
MIR6129,4,-0.0091
MIR6127,2,-0.0105
MIR6128,2,-0.0105
MIR6125,2,-0.0105
MIR6126,2,-0.0105
MIR6124,2,-0.0105
SNORA59A,2,-0.0077
SNORA59B,2,-0.0102
RN7SL558P,3,-0.0080
NDFIP2-AS1,4,-0.0105
DHDDS,2,0.0037
AL357084.1,1,-0.0105
AC006238.1,2,-0.0105
RNU6-649P,3,-0.0105
AC006238.2,2,-0.0105
AC104841.1,3,0.0004
RBMS2P1,2,-0.0102
AL390038.1,2,-0.0105
RN7SL557P,2,-0.0105
HTRA3,3,-0.0104
HTRA4,3,-0.0102
HTRA1,2,0.0848
HTRA2,3,0.0042
RNU7-3P,1,-0.0105
AC008635.1,3,-0.0090
AL391845.1,2,-0.0105
AL391845.2,2,-0.0104
AL392185.1,2,-0.0105
RN7SL556P,4,-0.0097
HULC,4,-0.0104
ZNF350-AS1,3,-0.0098
CHCHD10,4,0.0250
RNU7-2P,3,-0.0105
IGF2R,1,0.0116
AC010451.1,2,-0.0105
AL355916.1,2,-0.0104
AC010451.2,2,-0.0105
AL355916.2,2,-0.0104
AL355916.3,2,-0.0105
OR7M1P,2,-0.0103
AP000842.3,2,-0.0100
AP000842.1,2,-0.0105
AP000842.2,2,-0.0105
AL353759.1,4,-0.0096
AC010451.3,2,-0.0105
AP003973.1,2,-0.0105
AP003973.2,2,-0.0104
AP003973.3,2,-0.0104
RN7SL555P,3,-0.0073
AP003973.4,NA,-0.0105
AC100870.1,8,-0.0105
AC119424.1,3,-0.0105
AL136102.1,NA,-0.0105
ZIC2,4,-0.0058
AC034206.1,2,-0.0105
ZIC3,2,-0.0104
ZIC1,3,-0.0089
RNU6-646P,3,-0.0099
MIR6165,3,-0.0073
AC019127.1,3,-0.0104
HUNK,3,-0.0083
IGHV2OR16-5,2,-0.0105
Z99496.1,1,-0.0094
RBM48P1,3,-0.0105
RN7SL554P,4,-0.0089
RNU6-645P,4,-0.0054
MSH2-OT1,3,-0.0104
AC107029.1,3,-0.0104
AC107029.2,3,-0.0105
AL954722.1,NA,-0.0105
RNU6-648P,2,-0.0105
AP001180.5,2,-0.0105
CLVS2,1,-0.0105
RN7SL553P,3,-0.0105
AP001180.3,2,-0.0105
AL512646.1,2,-0.0104
AP001180.4,2,-0.0103
AP001180.1,2,-0.0104
AP001180.2,2,-0.0105
CLVS1,8,-0.0104
MIR6130,3,-0.0105
AL138885.1,4,-0.0103
MIR6131,2,-0.0105
AL138885.2,4,-0.0101
AL138885.3,NA,-0.0072
ZIC4,3,-0.0093
ZIC5,4,-0.0096
AL121785.1,3,-0.0105
RNU6-647P,3,-0.0091
RN7SL552P,3,-0.0097
MIR6134,2,-0.0105
AL034351.3,4,-0.0103
MNX1-AS1,7,-0.0103
MIR6132,7,-0.0105
MIR6133,7,-0.0074
AL034351.4,4,-0.0102
MNX1-AS2,7,-0.0105
RPL36AP13,3,-0.0095
RPL36AP14,3,-0.0105
RPL36AP15,3,-0.0059
RPL36AP16,3,-0.0091
EPS15-AS1,2,-0.0099
BPTFP1,3,-0.0105
SCN11A,3,-0.0104
RNU6-666P,2,-0.0105
RN7SL575P,3,-0.0104
AC084128.1,8,-0.0105
RPL36AP21,2,-0.0104
SSTR5-AS1,2,-0.0099
AC010609.1,2,-0.0105
RPL36AP29,4,-0.0105
RPL36AP26,4,-0.0103
HUS1,4,0.0101
SCN10A,3,-0.0105
RNU6-665P,8,-0.0102
RN7SL574P,2,-0.0095
SRFBP1,2,0.0030
AC099511.1,2,-0.0105
SNORA50A,2,-0.0105
SNORA50B,4,-0.0105
SNORA50C,3,-0.0105
SNORA50D,2,-0.0105
AL133211.1,2,-0.0105
AC111149.1,8,-0.0105
AC111149.2,8,-0.0105
RRP7A,4,0.0060
RNU6-668P,3,-0.0105
RN7SL573P,3,-0.0105
C3orf18,3,-0.0042
AC009093.10,2,-0.0105
AC009093.11,2,-0.0105
MCAM,2,0.2141
AC083875.1,7,-0.0069
C3orf14,3,-0.0069
MCAT,4,0.0027
AC123784.1,NA,-0.0105
AC008873.1,2,-0.0096
ZNF559-ZNF177,2,-0.0101
OR10AH1P,4,-0.0104
RNU6-667P,3,-0.0105
RPL36AP10,2,-0.0105
AL353614.1,2,-0.0105
MOCS2,2,-0.0068
MOCS3,3,-0.0052
AL024498.2,4,-0.0105
AC036111.2,2,-0.0105
AC036111.3,2,-0.0105
MCEE,3,0.0043
FGD5-AS1,3,0.0136
AL024498.1,4,-0.0094
AC036111.1,2,-0.0105
RRP12,2,0.0045
RNU6-662P,4,-0.0102
AL024508.1,1,-0.0104
RN7SL571P,4,-0.0105
RRP15,4,0.0014
ZIK1,3,-0.0096
CT45A10,2,-0.0101
MIR4659A,3,-0.0105
MIR4659B,3,-0.0105
AL135908.1,4,-0.0105
ECRG4,3,-0.0105
RNU6-661P,2,-0.0096
MOCS1,5,-0.0037
RN7SL570P,2,-0.0103
TRBV12-1,7,-0.0105
AP001086.1,2,-0.0099
TRBV12-2,7,-0.0105
TRBV12-3,7,-0.0105
TRBV12-4,7,-0.0105
TRBV12-5,7,-0.0105
RASSF10,2,-0.0104
RRP36,4,0.0215
AC104506.1,2,-0.0100
PAIP2,2,-0.0012
RNU6-664P,4,-0.0105
ZIM2,3,-0.0103
ZIM3,3,-0.0105
PAIP1,2,0.0092
ARHGEF9-IT1,2,-0.0092
AC010359.1,2,-0.0079
AC010359.2,2,-0.0101
MCF2,2,-0.0104
AC010359.3,2,-0.0097
MOCOS,3,0.0010
AC104350.1,8,-0.0105
RRP1B,3,0.0326
AP002990.1,2,-0.0100
HERC2P10,3,-0.0079
AC069240.1,2,-0.0105
HERC2P11,3,-0.0105
RNASEH2CP1,1,-0.0105
AL161719.1,4,-0.0105
RBMS1P1,2,-0.0103
RNU6-663P,3,-0.0105
DNM3OS,4,-0.0104
MT1DP,2,-0.0105
AP001922.3,2,-0.0102
AP001922.4,2,-0.0105
AP001922.5,2,-0.0104
AP001922.6,2,-0.0105
TMEM252-DT,2,-0.0105
AP001922.1,2,-0.0105
AP001922.2,2,-0.0105
UICLM,3,-0.0105
AC007161.1,4,-0.0099
AC007161.2,4,-0.0098
AC007161.3,4,-0.0105
DIO1,2,-0.0103
DIO2,2,-0.0104
DIO3,2,-0.0104
FAM91A1,8,0.0450
AP007216.1,2,-0.0105
AP007216.2,2,-0.0105
AC092803.2,NA,-0.0105
AC092803.3,NA,-0.0103
AC092803.4,4,-0.0104
MT1CP,2,-0.0105
AC007557.1,2,-0.0104
TBCAP1,2,-0.0098
TBCAP2,2,-0.0105
AC007557.2,2,-0.0104
TBCAP3,3,-0.0098
AC007557.3,2,-0.0105
AC007557.4,2,-0.0105
AC067969.1,3,-0.0105
AC092803.1,4,-0.0099
AC067969.2,3,-0.0105
PMM2P2,2,-0.0105
AF241728.1,2,-0.0099
AF241728.2,2,-0.0098
RNU6-660P,2,-0.0105
OR7E62P,3,-0.0105
AC005741.1,2,-0.0104
PMM2P1,2,-0.0105
GLUD1P2,2,-0.0105
H2BC19P,4,-0.0097
AC006478.1,NA,-0.0105
AC006478.2,NA,-0.0105
CD300LB,3,-0.0104
CD300LD,3,-0.0105
CD300LF,3,-0.0105
CD300LG,2,-0.0104
MCL1,4,0.0619
SRSF10P1,3,-0.0101
GLUD1P3,2,-0.0090
AC108097.1,2,-0.0105
GLUD1P4,3,-0.0105
GLUD1P9,2,-0.0105
OSCP1,2,-0.0084
RPL36AP55,2,-0.0105
AC082650.1,3,-0.0105
MCM7,7,0.0589
COL14A1,8,-0.0103
MCM8,3,-0.0088
AC082650.2,NA,-0.0105
MCM9,1,-0.0097
AC025370.1,8,-0.0105
AC025370.2,8,-0.0049
AC026355.1,3,-0.0102
AC026355.2,3,-0.0105
AC026355.3,3,-0.0098
AC026355.4,3,-0.0105
SRIP1,3,-0.0105
SRIP2,2,-0.0105
H2BC16P,4,-0.0104
SRIP3,1,-0.0105
AC027088.1,3,-0.0105
CEP170B,2,0.0312
AC027088.2,3,-0.0105
AC025766.1,2,-0.0103
AC027088.3,3,-0.0104
AC027088.4,3,-0.0104
AC073875.1,3,-0.0105
AC027088.5,3,-0.0105
CLEC12A-AS1,2,-0.0105
GGPS1,4,-0.0052
DIS3,4,0.0249
AC004079.2,4,-0.0105
AC004079.3,4,-0.0105
AC004079.4,4,-0.0105
AC004079.5,4,-0.0105
AC004079.1,4,-0.0105
AC009712.1,3,-0.0105
MCM3,4,0.0360
ST20-MTHFS,3,-0.0105
MCM4,8,0.0525
MCM5,4,0.0070
AL589763.1,4,-0.0105
MCM6,3,0.0028
AC096763.1,NA,-0.0105
MCM2,3,-0.0024
RPL36AP35,2,-0.0105
RPL36AP36,2,-0.0105
RPL36AP33,2,-0.0092
RPL36AP39,2,-0.0104
AC080011.1,2,-0.0105
AP002906.1,8,-0.0087
BUB3P1,7,-0.0105
AC090398.1,3,-0.0105
AC090398.2,NA,-0.0104
AC007317.1,3,-0.0105
IL21R,2,-0.0104
AC007317.2,NA,-0.0105
RPL36AP43,3,-0.0069
RPL36AP40,2,-0.0086
RPL36AP41,2,-0.0092
ITGA9-AS1,3,-0.0102
RPL36AP45,3,-0.0104
PEX12P1,4,-0.0105
RPL36AP48,3,-0.0069
AL391117.1,2,-0.0081
AC084368.1,7,-0.0022
MAB21L3,2,-0.0104
AL162391.1,NA,-0.0104
MAB21L4,3,-0.0105
AL162391.2,2,-0.0104
AC092793.1,2,-0.0105
GPC3-AS1,2,-0.0105
MAB21L1,4,-0.0101
MAB21L2,3,-0.0103
LIFR-AS1,2,-0.0104
AP003485.1,2,-0.0105
AP003485.2,2,-0.0105
RPL36AP53,2,-0.0105
RPL36AP54,2,-0.0090
RPL36AP51,3,-0.0105
RPL36AP52,2,-0.0101
OR7E66P,3,-0.0105
IL1RN,3,-0.0105
IL23R,2,-0.0104
OSBPL9P5,2,-0.0103
OSBPL9P1,3,-0.0103
CALR4P,2,-0.0104
AC124862.1,3,-0.0090
OSBPL9P2,2,-0.0105
OSBPL9P3,2,-0.0105
OSBPL9P4,2,-0.0103
WDR5B-DT,3,-0.0088
SCAANT1,3,-0.0089
IL1R1,3,-0.0103
AC078923.1,2,-0.0101
IL1R2,3,-0.0104
AF201337.1,8,-0.0095
MIR133A1HG,3,-0.0097
ARHGAP29-AS1,2,-0.0105
IL23A,2,-0.0099
NDUFS5P1,1,-0.0105
NDUFS5P2,2,-0.0105
OR3B1P,2,-0.0105
NDUFS5P3,2,-0.0105
AC018634.1,4,-0.0105
NDUFS5P4,3,-0.0103
NDUFS5P5,3,-0.0105
AC005011.1,7,-0.0105
NDUFS5P6,8,-0.0105
AC082651.1,3,-0.0104
SH2D2A,4,-0.0093
AC082651.2,3,-0.0105
AC082651.3,3,-0.0105
OR2AI1P,2,-0.0105
OTUD4P1,2,-0.0102
MT1JP,2,-0.0105
AC082651.4,3,-0.0104
OR7E59P,4,-0.0105
AC011676.1,8,-0.0071
AC011676.2,8,-0.0098
AC011676.3,8,-0.0089
AC011676.4,8,-0.0105
AC011676.5,8,-0.0098
SH2D1A,2,-0.0105
SH2D1B,4,-0.0105
AL451048.1,2,-0.0105
PSMA1P1,2,-0.0093
AC025277.1,2,-0.0104
Z99497.1,2,-0.0105
Z99497.2,2,-0.0105
AC100775.1,3,-0.0105
MT1IP,2,-0.0105
MRPS31P1,3,-0.0105
MCUB,3,-0.0100
MRPS31P4,4,-0.0093
SIPA1L2,4,0.0048
SIPA1L3,3,-0.0062
MRPS31P5,4,-0.0085
MRPS31P2,4,-0.0105
SIPA1L1,2,-0.0085
H2BC20P,4,-0.0084
SOX5-AS1,2,-0.0104
IGHD2-21,2,-0.0105
COX6CP18,2,-0.0105
COX6CP16,2,-0.0102
COX6CP17,2,-0.0105
COX6CP14,3,-0.0076
COX6CP15,2,-0.0105
COX6CP12,2,-0.0105
COX6CP13,2,-0.0102
COX6CP10,3,-0.0093
AC130651.1,2,-0.0091
COX6CP11,2,-0.0105
MT1P3,3,-0.0101
MT1P1,2,-0.0105
FABP6-AS1,2,-0.0105
C1QTNF12,2,-0.0100
AL589669.1,2,-0.0104
AC242426.1,4,-0.0104
AC242426.2,4,-0.0105
AMER1,2,-0.0031
RPS3AP9,4,-0.0105
AMER2,4,-0.0105
AL359636.1,2,-0.0105
AMER3,3,-0.0104
AL359636.2,2,-0.0102
RPS3AP5,2,-0.0086
RSF1-IT1,2,-0.0101
RPS3AP6,3,-0.0052
RPS3AP7,4,-0.0103
RSF1-IT2,2,-0.0093
RPS3AP8,4,-0.0105
RPS3AP1,3,-0.0105
RPS3AP2,2,-0.0104
RPS3AP3,3,-0.0098
RPS3AP4,2,-0.0104
AGAP2-AS1,2,-0.0096
AC009951.2,3,-0.0105
AC009951.3,3,-0.0105
AL442224.1,2,-0.0105
AC009951.1,3,-0.0105
AC009951.6,3,-0.0099
AC009951.4,3,-0.0021
AC009951.5,3,-0.0026
AC022513.1,2,-0.0105
AC027338.1,2,-0.0104
AC027338.2,2,-0.0103
IKBKB-DT,3,-0.0103
AC007556.1,3,-0.0105
QPCT,3,0.0342
IGHD2-15,2,-0.0105
SIPA1,2,-0.0013
SOCS2P2,4,-0.0105
AL451142.2,2,-0.0105
AL451142.1,2,-0.0105
AC108681.1,3,-0.0105
SOCS2P1,3,-0.0105
H2AL1MP,2,-0.0105
C3orf62,3,-0.0099
AL138740.1,4,-0.0105
AC095050.1,3,-0.0105
AC095050.2,3,-0.0105
IGHVII-33-1,2,-0.0105
C3orf70,3,-0.0076
SPECC1L,4,-0.0013
TIMELESS,2,-0.0039
IGHV3OR15-7,3,-0.0105
AL139234.1,NA,-0.0091
SNORA48B,2,-0.0105
RN7SL569P,7,-0.0088
C3orf85,3,-0.0105
C3orf86,3,-0.0105
CAMSAP1,2,0.0069
CAMSAP2,4,0.0254
C3orf80,3,-0.0102
NPC1L1,4,-0.0104
C3orf84,3,-0.0101
AMELX,2,-0.0105
AMELY,1,-0.0105
RWDD4P1,7,-0.0069
PNPT1,3,0.0099
RWDD4P2,4,-0.0050
RN7SL568P,3,-0.0103
CAMSAP3,2,-0.0104
AC024075.1,3,-0.0053
AC024075.2,3,-0.0072
AL671762.1,5,-0.0105
ZFP91P1,3,-0.0102
AC024075.3,3,-0.0066
RN7SL567P,3,-0.0105
TPBGL-AS1,2,-0.0104
AC104590.1,3,-0.0104
C3orf22,3,-0.0104
C3orf20,3,-0.0104
AC104986.1,8,-0.0054
AL117329.2,4,-0.0095
AL117329.1,4,-0.0084
RNU6-658P,2,-0.0088
SNORA41B,3,-0.0105
C3orf38,3,-0.0001
RN7SL566P,3,-0.0058
C3orf33,3,-0.0096
C3orf36,3,-0.0105
C1QTNF9B,4,-0.0105
AL390862.1,NA,-0.0105
RNU6-657P,2,-0.0105
HNRNPD-DT,3,-0.0100
MIR1289-1,3,-0.0094
MIR1289-2,2,-0.0105
C3orf49,3,-0.0097
SNORA1B,8,-0.0105
AC010598.1,2,-0.0084
AC034205.1,2,-0.0105
SNORA18,2,-0.0105
AC034205.2,2,-0.0104
AC034205.3,2,-0.0105
SNORA19,2,-0.0063
RN7SL565P,2,-0.0105
SNORA15,4,-0.0082
SNORA12,2,0.6606
SNORA13,2,-0.0002
SNORA10,2,-0.0105
SNORA11,2,0.0120
AC010608.1,2,-0.0105
AC010608.2,2,-0.0105
AC010608.3,2,-0.0105
C3orf52,3,-0.0096
C3orf56,3,-0.0105
AC034195.1,3,-0.0104
RNU6-659P,2,-0.0096
RN7SL564P,1,0.0028
PNPP1,3,-0.0104
RALGAPA1P1,2,-0.0099
SNORA40,2,-0.0105
MDC1,4,-0.0004
AC009127.1,2,-0.0098
AC009127.2,2,-0.0105
AL591004.1,2,-0.0105
AL157935.1,2,-0.0098
AL157935.2,2,-0.0104
AC106870.2,3,-0.0100
AC106870.3,3,-0.0105
SNORA3B,2,0.0047
MIR4666A,4,-0.0101
SNORA3C,2,-0.0105
MIR4666B,2,-0.0064
SNORA3A,2,-0.0105
AC008632.1,2,-0.0104
KRTAP3-4P,2,-0.0105
IL4I1,3,-0.0102
AL353997.3,2,-0.0105
AL353997.4,2,-0.0105
SNORA38,5,0.1892
AL353997.1,2,-0.0105
AL353997.2,2,-0.0105
AC110809.1,3,-0.0101
RN7SL587P,2,-0.0047
AC023090.2,3,-0.0100
SNORA37,3,0.0636
AL353997.5,2,-0.0105
SNORA35,2,-0.0105
RNU6-678P,3,-0.0094
TGIF2P1,4,-0.0084
SNORA32,2,-0.0105
SNORA33,1,0.0062
SNORA30,2,-0.0079
SNORA31,4,-0.0084
AC023090.1,3,-0.0102
AC026116.1,2,-0.0105
SNORA2C,2,-0.0102
SNORA2A,2,0.0056
SNORA2B,2,-0.0070
AR,2,-0.0094
SNORA29,1,-0.0105
SNORA27,4,-0.0105
AC106870.1,3,-0.0102
SNORA28,2,0.0091
SNORA25,2,-0.0105
RNU6-677P,2,-0.0105
RN7SL586P,2,-0.0100
SNORA26,3,-0.0105
SNORA23,2,0.3742
SNORA24,3,-0.0105
SNORA21,2,-0.0105
SNORA22,7,0.1461
CGGBP1,3,0.0158
GRID2IP,4,-0.0102
SNORA20,1,-0.0082
AL353611.2,2,-0.0105
SNORA61,2,-0.0105
SNORA62,2,-0.0102
SNORA60,3,-0.0105
ACTL7A,2,-0.0102
AL353611.1,2,-0.0105
ACTL7B,2,-0.0104
C2CD4D-AS1,4,-0.0093
AL138789.1,2,-0.0103
SNORA5B,4,-0.0105
C2,5,-0.0101
SNORA5C,4,0.4239
DYNC2LI1,3,-0.0051
C3,2,-0.0104
SNORA5A,4,0.0901
C5,2,-0.0092
C6,2,-0.0105
C7,2,-0.0104
C9,2,-0.0104
SNORA58,3,-0.0048
RN7SL585P,4,-0.0105
SNORA56,2,-0.0105
SNORA57,2,-0.0105
SNORA54,2,0.2673
SNORA55,2,-0.0105
SNORA52,2,-0.0105
SNORA53,2,0.4430
SNORA51,3,-0.0102
PES1P1,3,-0.0105
PES1P2,2,-0.0105
SEMA6A-AS1,2,-0.0102
SEMA6A-AS2,2,-0.0104
CP,3,-0.0103
CS,2,0.0174
SNORA49,2,0.2964
SNORA47,2,0.0209
SNORA48,2,-0.0105
RNU6-679P,2,-0.0105
AC243591.1,2,-0.0105
RN7SL584P,3,-0.0105
SNORA46,2,0.0005
SNORA44,2,-0.0105
SNORA41,4,-0.0105
SNORA84,2,-0.0091
SNORA81,3,-0.0105
LRSAM1,2,-0.0066
QPRT,2,0.0034
ECSIT,2,0.0010
SNORA7B,3,0.1091
SNORA7A,3,-0.0105
AC002519.1,2,-0.0104
AC002519.2,2,-0.0103
AC103760.1,8,-0.0102
SNORA78,2,-0.0105
SNORA79,2,-0.0075
RN7SL583P,2,-0.0099
SNORA77,4,0.0057
AC095052.1,3,-0.0104
SNORA74,3,-0.0105
SNORA75,2,-0.0091
RNU6-674P,3,-0.0105
SNORA72,3,-0.0105
SNORA73,2,-0.0091
SNORA70,3,-0.0081
SNORA71,3,-0.0105
ACTL6B,7,-0.0105
ACTL6A,3,0.0073
SIRT4,2,-0.0089
SIRT5,4,-0.0056
