HGNC_Symbol,log2R_CNA,Z_Score
AC104257.1,4,-0.0138
FBXO21,2,0.0043
MCHR2-AS1,2,-0.0138
FBXO22,4,0.0123
AC236972.4,5,-0.0138
AC236972.1,5,-0.0138
AC236972.2,5,-0.0138
CLDN7P1,1,-0.0138
MYBPHL,2,-0.0136
IGHD2OR15-2B,4,-0.0138
IGHD2OR15-2A,4,-0.0138
RNF14P3,4,-0.0135
RNF14P4,4,-0.0136
AC011530.1,3,-0.0138
AC044839.2,2,-0.0138
AC044839.3,2,-0.0135
AC073592.10,2,-0.0138
FBXO16,2,-0.0118
AC044839.1,2,-0.0138
FBXO17,3,-0.0118
FBXO15,3,-0.0134
FBXO10,4,-0.0072
FBXO11,3,0.0007
AC092794.1,3,-0.0108
AC092794.2,3,-0.0131
MINPP1,3,0.0437
Z97192.1,4,-0.0138
Z97192.2,4,-0.0138
Z97192.3,4,-0.0138
FBXO47,3,-0.0132
FBXO48,3,-0.0128
FBXO45,2,-0.0028
FBXO46,3,-0.0034
Z97192.4,NA,-0.0137
FBXO43,4,-0.0126
FBXO44,3,-0.0024
FBXO41,3,-0.0121
FBXO42,3,-0.0025
GRAMD4P3,2,-0.0138
GRAMD4P4,2,-0.0138
FBXO40,2,-0.0138
GRAMD4P1,4,-0.0138
GRAMD4P2,4,-0.0138
GRAMD4P7,3,-0.0138
GRAMD4P8,3,-0.0138
GRAMD4P5,4,-0.0138
GRAMD4P6,4,-0.0138
MBIP,3,-0.0005
AC040963.1,3,-0.0138
Z73965.1,5,-0.0136
AC007160.1,3,-0.0137
HTR1E,2,-0.0138
AC073636.1,3,-0.0138
AC138832.1,4,-0.0131
HTR1F,3,-0.0138
FBXO38,4,0.0140
HTR1D,3,-0.0138
FBXO39,2,-0.0138
HTR1A,4,-0.0138
FBXO36,3,-0.0133
HTR1B,2,-0.0138
FBXO34,3,0.0048
FBXO32,4,0.0179
FBXO33,3,0.0075
FBXO30,2,-0.0008
FBXO31,3,0.0027
FAM90A1,3,-0.0131
AC107613.1,1,-0.0138
AGAP1-IT1,3,-0.0125
HTR2B,3,-0.0036
HTR2C,5,-0.0138
AC007066.3,4,-0.0133
HTR2A,4,-0.0138
HCFC1-AS1,5,-0.0131
AC005888.1,2,-0.0138
AL160006.1,2,-0.0118
MBL2,3,-0.0137
AP003484.1,2,-0.0138
HTR3E,2,-0.0138
VPS13C,4,0.0235
VPS13D,3,0.0030
DHPS,3,-0.0118
HTR3C,2,-0.0138
VPS13A,4,-0.0034
VPS13B,4,0.0022
HTR3D,2,-0.0138
HTR3A,2,-0.0138
HTR3B,2,-0.0138
CD24P4,NA,-0.0138
CD24P1,3,-0.0138
CD24P2,4,-0.0138
AC106774.1,4,-0.0138
TOLLIP-DT,2,-0.0117
IL2RG,5,-0.0138
AL078581.1,2,-0.0118
AC113391.2,4,-0.0138
AL078581.4,2,-0.0131
AL078581.2,2,-0.0127
AL078581.3,2,-0.0138
AC113391.1,4,-0.0138
CNPY2-AS1,2,-0.0130
CYP4A27P,3,-0.0138
OR7E55P,3,-0.0138
OR7E53P,2,-0.0138
AC067968.1,3,-0.0138
GPKOW,1,0.0165
TRDJ2,3,-0.0138
TRDJ3,3,-0.0126
TRDJ1,3,-0.0138
HTR5A,4,-0.0138
AC093382.1,3,-0.0124
TRDJ4,3,-0.0138
IL2RA,2,-0.0138
ANKRD62P1-PARP4P3,4,-0.0138
IL2RB,4,-0.0126
AL035670.1,6,-0.0138
CYP4A26P,3,-0.0138
AC067968.2,3,-0.0138
RNU7-9P,3,-0.0138
AC106045.1,NA,-0.0138
AC002996.1,2,-0.0138
OR2AH1P,2,-0.0138
AC007795.1,3,-0.0138
PEX26,4,0.0016
AC010941.1,2,-0.0138
IL36A,3,-0.0138
IL36B,3,-0.0138
OR7E43P,3,-0.0138
AC090740.1,2,-0.0138
RNU7-8P,3,-0.0138
AL451049.1,3,-0.0138
SEZ6L-AS1,4,-0.0138
DMD-AS3,1,-0.0138
ZNF542P,4,0.0074
AC098828.1,3,-0.0137
CRISPLD1,4,-0.0105
CRISPLD2,3,-0.0061
TBC1D26-AS1,2,-0.0138
DOCK9-DT,4,-0.0112
DHX8,3,0.0166
DHX9,5,0.1804
AC116533.1,2,-0.0018
AC080013.1,2,-0.0135
MC2R,3,-0.0138
AC093142.1,3,-0.0138
AC080013.2,2,-0.0135
AC080013.3,2,-0.0138
STK25P1,3,-0.0138
AC080013.4,2,-0.0137
OR7E47P,2,-0.0138
AC005252.2,2,-0.0138
AC005252.3,2,-0.0138
AC005252.4,2,-0.0138
SLC10A4,3,-0.0138
SLC10A5,4,-0.0122
SLC10A6,3,-0.0138
AC005252.1,2,-0.0138
SLC10A7,3,-0.0071
TRDV2,3,-0.0138
SLC10A1,3,-0.0093
TRDV3,3,-0.0138
SLC10A2,4,-0.0138
SLC10A3,5,-0.0022
TRDV1,3,-0.0138
IL36G,3,-0.0138
AC022023.1,3,-0.0119
AC022023.2,3,-0.0137
AL162393.1,4,-0.0138
PEX5L,2,-0.0135
MC1R,3,-0.0058
AL021368.5,NA,-0.0137
AL021368.1,6,-0.0135
AL021368.2,6,-0.0119
AL021368.3,6,-0.0138
AL021368.4,6,-0.0138
OR7E46P,3,-0.0138
OR3A4P,2,-0.0138
AL137076.1,3,-0.0138
MC4R,3,-0.0138
MIR223HG,5,-0.0138
ZHX2,4,-0.0048
ZHX3,4,-0.0054
MLECP1,3,-0.0138
CACYBP,3,0.0348
RNU7-4P,3,-0.0138
ZHX1,4,-0.0027
RNF144A,3,-0.0014
RNF144B,6,0.0031
MC3R,4,-0.0138
AP005057.1,3,-0.0138
RNU7-7P,1,-0.0138
PEX16,2,-0.0025
PEX19,3,0.0092
MT2P1,3,-0.0115
RNU7-6P,4,-0.0138
PEX10,3,-0.0011
PEX12,3,0.0017
PEX13,3,0.0067
PEX14,3,0.0014
MC5R,3,-0.0138
PPM1J-DT,2,-0.0138
AL033523.1,7,-0.0136
RN7SL559P,3,-0.0081
AL033523.2,7,-0.0138
SNORA58B,3,-0.0136
INPPL1,2,0.0001
AC027673.1,3,-0.0138
IGF1R,4,0.0238
PPIP5K1,4,-0.0030
PPIP5K2,4,0.0149
AL691449.1,3,-0.0138
MIR6129,3,-0.0138
AL139379.1,NA,-0.0137
MIR6127,3,-0.0138
MIR6128,2,-0.0138
MIR6125,3,-0.0138
MIR6126,4,-0.0138
MIR6124,2,-0.0134
SNORA59A,3,-0.0125
SNORA59B,2,-0.0135
RN7SL558P,3,-0.0115
NDFIP2-AS1,4,-0.0138
DHDDS,3,0.0115
AL357084.1,2,-0.0138
AC006238.1,3,-0.0136
AC006238.2,3,-0.0138
RNU6-649P,3,-0.0138
AC104841.1,3,-0.0102
RBMS2P1,2,-0.0136
AL390038.1,2,-0.0138
RN7SL557P,4,-0.0137
HTRA3,3,-0.0138
HTRA4,2,-0.0138
HTRA1,3,0.1387
HTRA2,3,0.0049
RNU7-3P,2,-0.0054
AC008635.1,2,-0.0126
AL391845.1,3,-0.0136
AL391845.2,3,-0.0138
AL392185.1,4,-0.0138
HULC,6,-0.0129
RN7SL556P,4,-0.0136
ZNF350-AS1,2,-0.0135
CHCHD10,4,0.0081
RNU7-2P,3,-0.0138
IGF2R,2,0.0819
AC010451.1,4,-0.0138
AC010451.2,4,-0.0138
AL355916.1,3,-0.0138
AL355916.2,3,-0.0138
AL355916.3,3,-0.0138
OR7M1P,3,-0.0134
AP000842.3,2,-0.0130
AP000842.1,2,-0.0138
AP000842.2,2,-0.0138
AL353759.1,6,-0.0121
AC010451.3,4,-0.0138
AP003973.1,2,-0.0138
AP003973.2,2,-0.0138
AP003973.3,2,-0.0138
AP003973.4,NA,-0.0138
RN7SL555P,4,-0.0120
AC100870.1,4,-0.0138
AC119424.1,3,-0.0138
AL136102.1,NA,-0.0138
AC034206.1,4,-0.0138
ZIC2,4,-0.0130
ZIC3,5,-0.0137
ZIC1,2,-0.0118
RNU6-646P,2,-0.0132
MIR6165,3,-0.0126
AC019127.1,3,-0.0137
HUNK,4,-0.0132
IGHV2OR16-5,4,-0.0138
Z99496.1,2,-0.0124
RBM48P1,3,-0.0138
RN7SL554P,6,-0.0132
RNU6-645P,6,-0.0106
MSH2-OT1,3,-0.0136
AC107029.1,4,-0.0138
AC107029.2,4,-0.0138
AL954722.1,NA,-0.0138
RNU6-648P,5,-0.0138
AP001180.5,3,-0.0138
CLVS2,2,-0.0138
RN7SL553P,3,-0.0137
AL512646.1,4,-0.0138
AP001180.3,3,-0.0138
AP001180.4,3,-0.0135
AP001180.1,3,-0.0138
AP001180.2,3,-0.0138
CLVS1,4,-0.0138
MIR6130,4,-0.0138
AL138885.1,6,-0.0138
MIR6131,4,-0.0132
AL138885.2,6,-0.0130
AL138885.3,NA,-0.0061
ZIC4,2,-0.0132
ZIC5,4,-0.0131
AL121785.1,4,-0.0138
RNU6-647P,3,-0.0138
RN7SL552P,3,-0.0137
MIR6134,1,-0.0138
AL034351.3,5,-0.0137
MIR6132,4,-0.0138
MNX1-AS1,4,-0.0107
MNX1-AS2,4,-0.0135
MIR6133,4,-0.0125
AL034351.4,5,-0.0136
RPL36AP13,3,-0.0128
RPL36AP14,3,-0.0138
RPL36AP15,3,-0.0103
RPL36AP16,3,-0.0123
EPS15-AS1,3,-0.0133
BPTFP1,3,-0.0138
SCN11A,3,-0.0138
RNU6-666P,2,-0.0128
RN7SL575P,3,-0.0138
AC084128.1,4,-0.0138
RPL36AP21,4,-0.0138
SSTR5-AS1,4,-0.0134
AC010609.1,4,-0.0138
RPL36AP29,4,-0.0134
RPL36AP26,4,-0.0137
HUS1,4,0.0049
SCN10A,3,-0.0138
RNU6-665P,4,-0.0132
SRFBP1,4,0.0324
AC099511.1,3,-0.0138
RN7SL574P,3,-0.0130
SNORA50A,3,-0.0138
SNORA50B,4,-0.0138
SNORA50C,3,-0.0138
SNORA50D,4,-0.0138
AL133211.1,2,-0.0138
AC111149.1,4,-0.0138
AC111149.2,4,-0.0138
RRP7A,4,0.0104
RNU6-668P,3,-0.0138
RN7SL573P,3,-0.0138
C3orf18,3,-0.0128
AC009093.10,4,-0.0138
AC009093.11,4,-0.0138
MCAM,2,0.5728
AC083875.1,4,-0.0108
C3orf14,3,-0.0070
MCAT,4,0.0015
AC123784.1,NA,-0.0138
ZNF559-ZNF177,3,-0.0136
AC008873.1,4,-0.0121
OR10AH1P,4,-0.0138
RNU6-667P,4,-0.0138
RPL36AP10,3,-0.0138
MOCS2,4,0.0053
AL353614.1,2,-0.0135
MOCS3,4,0.0018
AL024498.2,6,-0.0138
AC036111.2,2,-0.0137
AC036111.3,2,-0.0138
MCEE,3,-0.0037
FGD5-AS1,3,0.0669
AL024498.1,6,-0.0123
AC036111.1,2,-0.0138
RRP12,3,0.0182
RNU6-662P,3,-0.0138
RN7SL571P,4,-0.0138
AL024508.1,2,-0.0138
RRP15,5,0.0152
ZIK1,4,-0.0068
CT45A10,5,-0.0138
MIR4659A,2,-0.0138
MIR4659B,2,-0.0138
AL135908.1,6,-0.0138
ECRG4,3,-0.0138
RNU6-661P,4,-0.0112
MOCS1,6,-0.0005
RN7SL570P,4,-0.0137
TRBV12-1,4,-0.0138
AP001086.1,3,-0.0133
TRBV12-2,4,-0.0138
TRBV12-3,4,-0.0138
TRBV12-4,4,-0.0138
TRBV12-5,4,-0.0138
RASSF10,2,-0.0136
RRP36,5,0.1057
AC104506.1,2,-0.0122
PAIP2,4,0.0209
RNU6-664P,3,-0.0138
ZIM2,4,-0.0138
PAIP1,4,0.0917
ZIM3,4,-0.0138
AC010359.1,4,-0.0070
ARHGEF9-IT1,5,-0.0130
MCF2,5,-0.0137
AC010359.2,4,-0.0116
AC010359.3,4,-0.0116
MOCOS,3,0.0414
AC104350.1,4,-0.0137
RRP1B,4,0.0463
AP002990.1,2,-0.0130
HERC2P10,4,0.0072
HERC2P11,4,-0.0138
AC069240.1,2,-0.0138
RNASEH2CP1,NA,-0.0138
AL161719.1,4,-0.0138
RBMS1P1,2,-0.0137
RNU6-663P,2,-0.0138
DNM3OS,3,-0.0137
MT1DP,3,-0.0138
AP001922.3,2,-0.0137
AP001922.4,2,-0.0135
AP001922.5,2,-0.0137
TMEM252-DT,4,-0.0138
AP001922.6,2,-0.0138
AP001922.1,2,-0.0138
AP001922.2,2,-0.0138
UICLM,3,-0.0138
AC007161.1,4,-0.0135
AC007161.2,4,-0.0129
AC007161.3,4,-0.0138
DIO1,3,-0.0134
DIO2,3,-0.0138
DIO3,3,-0.0138
FAM91A1,4,0.0708
AP007216.1,2,-0.0138
AP007216.2,2,-0.0138
AC092803.2,NA,-0.0138
AC092803.3,NA,-0.0132
AC092803.4,5,-0.0138
MT1CP,3,-0.0138
AC007557.1,3,-0.0138
TBCAP1,1,-0.0120
TBCAP2,3,-0.0138
AC007557.2,3,-0.0138
AC007557.3,3,-0.0138
TBCAP3,3,-0.0137
AC007557.4,3,-0.0138
AC067969.1,3,-0.0138
AC067969.2,3,-0.0138
AC092803.1,5,-0.0128
PMM2P2,3,-0.0138
AF241728.1,1,-0.0133
AF241728.2,1,-0.0135
RNU6-660P,4,-0.0138
OR7E62P,3,-0.0138
AC005741.1,4,-0.0138
PMM2P1,3,-0.0138
GLUD1P2,3,-0.0135
H2BC19P,3,-0.0123
AC006478.1,NA,-0.0138
AC006478.2,NA,-0.0138
CD300LB,3,-0.0138
CD300LD,3,-0.0138
CD300LF,3,-0.0138
CD300LG,3,-0.0138
MCL1,3,0.2424
SRSF10P1,3,-0.0130
GLUD1P3,3,-0.0081
AC108097.1,3,-0.0138
GLUD1P4,3,-0.0137
GLUD1P9,5,-0.0138
OSCP1,3,-0.0080
RPL36AP55,2,-0.0138
AC082650.1,3,-0.0138
MCM7,4,0.0414
AC082650.2,NA,-0.0138
MCM8,4,-0.0078
COL14A1,4,-0.0120
MCM9,2,-0.0097
AC025370.1,4,-0.0138
AC025370.2,4,-0.0103
AC026355.1,2,-0.0135
AC026355.2,2,-0.0138
AC026355.3,2,-0.0130
AC026355.4,2,-0.0138
SRIP1,3,-0.0138
H2BC16P,6,-0.0132
SRIP2,5,-0.0138
SRIP3,NA,-0.0138
CEP170B,3,0.0044
AC027088.1,4,-0.0138
AC027088.2,4,-0.0137
AC025766.1,4,-0.0106
AC027088.3,4,-0.0138
AC027088.4,4,-0.0138
AC073875.1,3,-0.0138
AC027088.5,4,-0.0138
CLEC12A-AS1,3,-0.0138
GGPS1,5,0.0077
DIS3,4,0.0340
AC004079.2,4,-0.0138
AC004079.3,4,-0.0138
AC004079.4,4,-0.0138
AC004079.5,4,-0.0138
AC004079.1,4,-0.0138
AC009712.1,4,-0.0138
MCM3,6,0.1076
ST20-MTHFS,4,-0.0138
MCM4,4,0.0200
AL589763.1,5,-0.0138
MCM5,4,0.0037
MCM6,3,0.0107
AC096763.1,NA,-0.0138
MCM2,2,0.0016
RPL36AP35,4,-0.0136
RPL36AP36,2,-0.0137
RPL36AP33,2,-0.0136
RPL36AP39,2,-0.0135
AC080011.1,3,-0.0130
AP002906.1,4,-0.0134
BUB3P1,4,-0.0138
AC090398.1,3,-0.0138
AC090398.2,NA,-0.0138
AC007317.1,3,-0.0137
IL21R,4,-0.0129
AC007317.2,NA,-0.0138
RPL36AP43,4,-0.0105
RPL36AP40,2,-0.0138
RPL36AP41,2,-0.0134
ITGA9-AS1,3,-0.0129
RPL36AP45,4,-0.0129
PEX12P1,4,-0.0138
RPL36AP48,3,-0.0130
AC084368.1,4,-0.0122
AL391117.1,2,-0.0138
MAB21L3,2,-0.0136
AL162391.1,NA,-0.0138
MAB21L4,3,-0.0138
AL162391.2,4,-0.0138
AC092793.1,3,-0.0138
GPC3-AS1,5,-0.0138
MAB21L1,4,-0.0136
MAB21L2,3,-0.0136
LIFR-AS1,4,-0.0138
AP003485.1,2,-0.0138
AP003485.2,2,-0.0138
RPL36AP53,5,-0.0138
RPL36AP54,5,-0.0138
RPL36AP51,3,-0.0138
RPL36AP52,5,-0.0137
OR7E66P,3,-0.0138
IL1RN,3,-0.0138
IL23R,3,-0.0138
OSBPL9P5,2,-0.0136
AC124862.1,3,-0.0122
CALR4P,3,-0.0137
OSBPL9P1,3,-0.0138
OSBPL9P2,2,-0.0138
OSBPL9P3,2,-0.0138
OSBPL9P4,2,-0.0138
WDR5B-DT,2,-0.0123
SCAANT1,3,-0.0123
IL1R1,3,-0.0116
IL1R2,3,-0.0137
AC078923.1,2,-0.0122
AF201337.1,4,-0.0133
MIR133A1HG,3,-0.0130
ARHGAP29-AS1,2,-0.0138
IL23A,2,-0.0105
NDUFS5P1,2,-0.0138
NDUFS5P2,2,-0.0138
OR3B1P,5,-0.0138
NDUFS5P3,3,-0.0136
NDUFS5P4,3,-0.0137
AC018634.1,4,-0.0138
NDUFS5P5,3,-0.0138
AC005011.1,4,-0.0138
NDUFS5P6,4,-0.0138
AC082651.1,3,-0.0131
AC082651.2,3,-0.0138
SH2D2A,3,-0.0134
AC082651.3,3,-0.0138
OR2AI1P,4,-0.0138
OTUD4P1,3,-0.0136
MT1JP,3,-0.0138
AC082651.4,3,-0.0138
OR7E59P,4,-0.0138
AC011676.1,4,-0.0104
AC011676.2,4,-0.0133
AC011676.3,4,-0.0122
AC011676.4,4,-0.0138
AC011676.5,4,-0.0135
SH2D1A,5,-0.0137
SH2D1B,3,-0.0136
AL451048.1,5,-0.0138
PSMA1P1,5,-0.0133
AC025277.1,4,-0.0138
Z99497.1,5,-0.0138
Z99497.2,5,-0.0138
AC100775.1,3,-0.0138
MT1IP,3,-0.0138
MRPS31P1,3,-0.0138
MCUB,3,-0.0128
MRPS31P4,4,-0.0114
SIPA1L2,5,0.0409
SIPA1L3,3,-0.0114
MRPS31P5,4,-0.0114
MRPS31P2,4,-0.0138
SOX5-AS1,3,-0.0137
SIPA1L1,3,-0.0082
H2BC20P,3,-0.0076
IGHD2-21,3,-0.0138
COX6CP18,2,-0.0138
COX6CP16,3,-0.0130
COX6CP17,2,-0.0134
COX6CP14,3,-0.0130
COX6CP15,3,-0.0138
COX6CP12,5,-0.0138
COX6CP13,3,-0.0124
COX6CP10,3,-0.0115
MT1P3,4,-0.0138
COX6CP11,3,-0.0138
AC130651.1,4,-0.0110
MT1P1,4,-0.0138
FABP6-AS1,4,-0.0138
C1QTNF12,3,-0.0134
AL589669.1,5,-0.0138
AC242426.1,3,-0.0138
AC242426.2,3,-0.0138
AMER1,5,-0.0130
RPS3AP9,5,-0.0138
AMER2,4,-0.0138
AMER3,3,-0.0138
AL359636.1,4,-0.0138
AL359636.2,4,-0.0138
RPS3AP5,3,-0.0117
RPS3AP6,4,-0.0080
RSF1-IT1,2,-0.0131
RPS3AP7,5,-0.0137
RSF1-IT2,2,-0.0123
RPS3AP8,5,-0.0138
RPS3AP1,4,-0.0138
RPS3AP2,4,-0.0127
RPS3AP3,4,-0.0128
RPS3AP4,3,-0.0138
AGAP2-AS1,2,-0.0134
AC009951.2,3,-0.0138
AC009951.3,3,-0.0138
AL442224.1,4,-0.0138
AC009951.1,3,-0.0138
AC009951.6,3,-0.0138
AC009951.4,3,-0.0114
AC009951.5,3,-0.0119
AC022513.1,3,-0.0138
AC027338.1,4,-0.0135
AC027338.2,4,-0.0138
IKBKB-DT,2,-0.0138
AC007556.1,3,-0.0138
QPCT,3,0.0774
IGHD2-15,3,-0.0138
SIPA1,2,-0.0026
SOCS2P2,4,-0.0138
AL451142.2,4,-0.0138
AL451142.1,4,-0.0138
AC108681.1,2,-0.0138
SOCS2P1,4,-0.0138
H2AL1MP,1,-0.0138
C3orf62,3,-0.0115
AL138740.1,6,-0.0138
AC095050.1,3,-0.0138
AC095050.2,3,-0.0138
IGHVII-33-1,3,-0.0138
C3orf70,2,-0.0060
SPECC1L,4,0.0014
TIMELESS,2,-0.0073
IGHV3OR15-7,4,-0.0138
AL139234.1,NA,-0.0131
SNORA48B,1,-0.0138
RN7SL569P,4,-0.0118
C3orf85,2,-0.0138
C3orf86,3,-0.0138
CAMSAP1,4,0.0072
CAMSAP2,5,0.0634
C3orf80,2,-0.0135
NPC1L1,4,-0.0138
C3orf84,3,-0.0137
AMELX,1,-0.0138
AMELY,NA,-0.0138
RWDD4P1,4,-0.0125
RWDD4P2,4,-0.0030
PNPT1,3,0.0359
RN7SL568P,4,-0.0138
CAMSAP3,3,-0.0128
AC024075.1,3,-0.0051
AC024075.2,3,-0.0067
AL671762.1,6,-0.0138
AC024075.3,3,-0.0062
ZFP91P1,3,-0.0133
RN7SL567P,3,-0.0138
TPBGL-AS1,2,-0.0138
AC104590.1,4,-0.0134
C3orf22,2,-0.0138
AC104986.1,4,-0.0123
C3orf20,3,-0.0134
AL117329.2,4,-0.0138
AL117329.1,4,-0.0138
RNU6-658P,4,-0.0102
SNORA41B,4,-0.0138
C3orf38,3,0.0200
RN7SL566P,3,-0.0105
C3orf33,2,-0.0133
C3orf36,2,-0.0138
C1QTNF9B,4,-0.0137
AL390862.1,NA,-0.0138
RNU6-657P,3,-0.0138
HNRNPD-DT,3,-0.0130
MIR1289-1,4,-0.0138
MIR1289-2,4,-0.0138
C3orf49,3,-0.0128
SNORA1B,4,-0.0138
AC010598.1,4,-0.0094
AC034205.1,4,-0.0138
SNORA18,2,-0.0138
AC034205.2,4,-0.0138
SNORA19,3,0.0032
AC034205.3,4,-0.0138
RN7SL565P,4,-0.0138
SNORA15,4,-0.0130
SNORA12,3,0.4475
SNORA13,4,-0.0005
SNORA10,4,-0.0138
SNORA11,1,0.0054
AC010608.1,4,-0.0138
AC010608.2,4,-0.0138
AC010608.3,4,-0.0138
C3orf52,2,-0.0127
C3orf56,2,-0.0138
AC034195.1,3,-0.0138
RNU6-659P,3,-0.0135
RN7SL564P,2,-0.0033
PNPP1,NA,-0.0138
RALGAPA1P1,4,-0.0130
SNORA40,2,-0.0138
MDC1,6,-0.0035
AC009127.1,3,-0.0135
AC009127.2,3,-0.0135
AL591004.1,2,-0.0138
AL157935.1,4,-0.0112
AL157935.2,4,-0.0138
AC106870.2,3,-0.0138
AC106870.3,3,-0.0138
SNORA3B,2,-0.0027
MIR4666A,5,-0.0116
SNORA3C,4,-0.0138
MIR4666B,1,-0.0125
SNORA3A,2,-0.0138
KRTAP3-4P,3,-0.0138
AC008632.1,4,-0.0138
IL4I1,2,-0.0138
AL353997.3,2,-0.0138
AL353997.4,2,-0.0138
AL353997.1,2,-0.0138
SNORA38,6,0.0534
AL353997.2,2,-0.0138
AC023090.2,3,-0.0130
RN7SL587P,3,-0.0062
AC110809.1,3,-0.0138
SNORA37,3,0.0104
AL353997.5,2,-0.0138
TGIF2P1,5,-0.0125
SNORA35,5,-0.0138
RNU6-678P,2,-0.0129
SNORA32,2,-0.0138
SNORA33,2,0.0102
SNORA30,4,-0.0090
SNORA31,4,-0.0096
AC023090.1,3,-0.0133
AC026116.1,2,-0.0138
SNORA2C,2,-0.0133
SNORA2A,2,-0.0028
SNORA2B,2,-0.0103
AR,5,-0.0135
SNORA29,2,-0.0138
SNORA27,4,-0.0138
SNORA28,3,0.0129
AC106870.1,3,-0.0135
RNU6-677P,4,-0.0114
SNORA25,2,-0.0138
SNORA26,3,-0.0138
RN7SL586P,3,-0.0136
SNORA23,2,0.1069
SNORA24,3,-0.0138
SNORA21,3,-0.0138
SNORA22,4,0.0193
CGGBP1,3,0.0398
SNORA20,2,-0.0107
GRID2IP,4,-0.0137
SNORA61,3,-0.0138
AL353611.2,4,-0.0138
SNORA62,3,-0.0138
SNORA60,4,-0.0138
ACTL7A,4,-0.0136
ACTL7B,4,-0.0137
AL353611.1,4,-0.0138
C2CD4D-AS1,3,-0.0066
AL138789.1,3,-0.0135
SNORA5B,4,-0.0138
SNORA5C,4,0.1610
C2,6,-0.0136
C3,3,-0.0136
DYNC2LI1,3,0.0018
SNORA5A,4,0.0291
C5,4,-0.0062
C6,4,-0.0138
C7,4,-0.0138
C9,4,-0.0135
SNORA58,2,-0.0108
SNORA56,5,-0.0138
RN7SL585P,4,-0.0138
SNORA57,2,-0.0138
SNORA54,2,0.1800
SNORA55,3,-0.0138
SNORA52,2,-0.0138
SNORA53,2,0.4349
SNORA51,4,-0.0136
PES1P1,3,-0.0138
SEMA6A-AS1,4,-0.0115
PES1P2,2,-0.0138
SEMA6A-AS2,4,-0.0133
CP,2,-0.0137
CS,2,0.0008
SNORA49,2,0.0473
SNORA47,4,0.0158
SNORA48,2,-0.0138
RNU6-679P,4,-0.0138
RN7SL584P,4,-0.0138
AC243591.1,5,-0.0138
SNORA46,3,0.0054
SNORA44,3,-0.0138
SNORA41,3,-0.0138
SNORA84,4,-0.0099
LRSAM1,4,-0.0051
SNORA81,2,-0.0138
QPRT,4,0.0541
ECSIT,3,0.0009
SNORA7B,2,0.0181
SNORA7A,3,-0.0138
AC002519.1,4,-0.0134
AC002519.2,4,-0.0137
AC103760.1,4,-0.0136
SNORA78,4,-0.0138
SNORA79,3,-0.0106
RN7SL583P,3,-0.0138
SNORA77,5,-0.0083
AC095052.1,3,-0.0138
SNORA74,2,-0.0138
SNORA75,3,-0.0122
RNU6-674P,3,-0.0138
SNORA72,3,-0.0138
SNORA73,2,-0.0128
SNORA70,3,-0.0138
SNORA71,4,-0.0138
ACTL6B,4,-0.0136
ACTL6A,2,0.0097
SIRT4,2,-0.0119
SIRT5,6,0.0008
SIRT6,3,-0.0025
