HGNC_Symbol,log2R_CNA,Z_Score
BRCA1,-0.133148,8.5
CTCF,-0.0523039,12.48
BRCA2,-2.23866,1.48
GLI1,-0.0370739,2.32
PHF6,0.0483099,6.53
GLI3,1.45116,27.34
GLI2,-0.726081,2.2
MED12,0.0800001,10.99
HEY1,1.40183,0.28
HEY2,-0.114608,0.02
CIC,-0.198483,46.98
JAK2,-0.0644996,1.91
JAK3,-0.223072,0.91
HRAS,-0.970319,78.04
TEAD1,-0.910533,8.08
H3-3A,0.376786,253.79
TEAD2,-0.198483,22.7
JAK1,0.0399038,32.6
CCR2,-2.82025,0
APOBEC1,-0.0370739,0
PRMT6,-0.71071,1.14
TEAD4,-0.167972,9.03
PRMT5,0.516948,49.02
PBRM1,-2.82025,7.66
APOBEC2,-0.156513,0.11
PRMT2,-0.924341,50.82
HSBP1,-0.093047,66.57
APOBEC4,0.402025,0
PRMT1,-0.198483,102.31
GPR32,-0.198483,0
NCOA3,-0.121687,12.06
MST1,-2.82025,14.97
PRMT3,-0.910533,7.17
TET2,-0.104253,6.15
ASH1L,-0.128654,10.58
PAX5,-0.0934282,0.69
ITPKB,0.363909,4.98
RAD51B,0.516948,7.14
MED23,-0.114608,10.57
RAD51D,-0.133148,3.7
RAD51C,-0.114853,9.31
NCOR1,-0.133148,35.14
KIT,0.565716,0
DDR2,0.402025,0.17
YAP1,-0.103292,50.35
AMER1,0.0800001,1.97
SLC66A1,-0.110338,16.3
DOT1L,-0.223072,16.78
CXCR4,-0.768457,1.56
EGFR,1.40113,112.18
RAD54B,1.33006,7.05
NSD3,-1.02941,12.17
NRAS,-0.616264,18.72
HSF2,-0.114608,9.28
NSD1,-1.06716,11.21
HSF1,1.03088,108.14
NSD2,-0.190905,32
SPOP,-0.133148,17.29
HSF4,-0.0523039,38.14
PMS2,1.23164,13.55
RAD54L,-0.0770833,6.46
CSMD3,1.40192,0.02
BID,-0.246011,13.09
PAK3,-0.339043,0.03
SF3B1,-0.821439,77.12
PMS1,-3.3946,4.3
NPM1,-1.06716,530.88
MAP3K1,-0.94456,4.8
CDKN2C,-0.0184131,7.15
CDKN2A,0.0401402,160.3
H2BC4,-0.0983255,1.12
SAAL1,-0.910533,5.74
WNT7A,-0.155573,9.46
MLH1,-0.155573,14.33
TARBP2,-0.0370739,25.34
DSPP,-0.104253,0.01
TTC5,0.382193,5.93
KLHL6,0.854533,5.08
WT1,-0.852318,0
NEK10,-0.155573,0.56
CTNNB1,-0.155573,140.55
CRLF2,1.39119,0.02
FOXA1,0.516948,0.1
PRDM9,0.0540236,0
KDM1A,-0.110338,53.74
KDM1B,-0.0983255,17.6
ATN1,-0.0370739,36.01
MPL,-0.0780894,0.96
PRDM2,-0.110338,11.97
PRDM1,-0.114608,10.23
IGF1R,-0.789787,17.73
STK11,-0.223072,44.44
CCND1,-0.209212,85.38
CDH1,-0.0523039,73.2
HCFC1R1,-0.280815,90.15
EP300,-0.246011,21.85
ARID2,-0.0370739,5
ROS1,-0.114608,0.02
MEN1,-0.209212,23.09
PDGFRB,-1.09714,0.01
LMO1,-0.910533,0.55
PDGFRA,-0.119719,0.05
MAP2K4,-0.133148,18.76
RNF43,-0.114853,7.42
MAP2K1,-0.770739,26.97
MAP2K2,-0.223072,85.9
KDM2A,-0.209212,62.55
KDM2B,-0.181662,13.02
FBXW7,-0.129228,23.31
HGF,-0.354418,0
TSC1,-0.196051,11.34
TLE6,-0.223072,0.26
MSH6,-0.206996,18.27
MYCL,-0.0780894,9.81
GPRIN2,-0.0497361,6.45
MYCN,-0.030741,0.01
MSH2,-0.0828033,9.44
SMO,-0.104354,0.8
CCNE1,-0.127399,4.36
TBL1XR1,0.854533,66.06
SRSF2,-0.128933,106.81
PGR,-0.103292,0
RAD54L2,-2.82025,3.88
ROR2,0.0607949,0.1
PPEF1,-0.021706,0
RAF1,-0.155573,51.31
CARD11,1.23164,0.3
INO80C,-2.37412,10.89
NOTCH2,-0.616264,5.34
CSF1R,-1.09714,0.72
NOTCH3,-0.223072,35.92
KMT2D,-0.0370739,21.51
DNMT1,-0.223072,45.33
NOTCH1,-0.196051,9.57
CBFB,-0.0523039,24.53
NOTCH4,0.124223,0.22
KMT2C,-0.208092,12.65
STK3,1.33006,23.81
ZFP36L1,0.516948,167.99
UBC,-0.181662,723.16
ABL1,-0.196051,17.09
SMYD3,0.363909,10.97
SLC38A3,-2.82025,0.17
SMAD2,-2.37412,25.95
SMAD4,-2.37412,17.59
MUC16,-0.223072,0.09
MUC17,-0.354418,0.01
IDH1,-0.811097,19.14
PTCH1,0.0607949,5.64
IDH2,-0.802347,44.49
INHBA,1.45116,97.52
ESR1,-0.114608,0.31
PALB2,-0.0953918,8.9
LRP1B,-0.748001,0.01
AICDA,-0.0370739,0.03
PTPRD,-0.0644996,0.03
AFDN,-0.114608,64.75
LRFN4,-0.209212,18.3
CDK6,-0.354418,17.37
CDK4,-0.0370739,70.89
FES,-0.802347,0.37
GNAQ,0.0607949,8.66
NF1,-0.133148,12.95
BCL2,-2.37412,0.28
MDM2,-0.0370739,9.12
GNAS,-0.121687,417.12
MDM4,0.315685,6.75
NF2,-0.246011,12.62
FGFR4,-1.06716,4.59
FGFR3,-0.190905,48.21
MYD88,-0.155573,23.22
FGFR2,-0.213763,31.33
NFE2L2,-0.762191,37.2
FGFR1,-1.02941,0.27
KDM5A,-0.167972,11.4
ALK,-0.030741,0.04
PIWIL1,-0.0868285,0.55
KDM5B,0.315685,33.87
KDM5C,0.0800001,35.74
ZMYND19,-0.196051,22.86
FLT3,-2.23866,0
RASGRF2,-1.03203,0.1
PTEN,-0.185634,38.52
TNFAIP3,-0.114608,17.4
ADAR,-0.128654,50.6
CDC73,0.402025,9.91
AFF2,0.0483099,0
RPGR,-0.021706,4.4
POLB,-1.02941,11.05
FAM166A,-0.196051,0.15
CASP8,-0.811097,9.94
DNMT3B,-0.173049,4.9
POLI,-2.37412,3.25
KDM6A,2.16047,28.7
KDM6B,-0.259996,18.64
HSP90AA1,0.302023,309.72
TBP,-0.114608,10.45
ATRX,0.0800001,16.42
DNMT3A,-0.030741,9.99
AXIN1,-0.280815,27.15
HAUS5,-0.198483,9.56
ARID1A,-0.110338,26.44
ARID1B,-0.114608,18.54
ETV6,-0.0370739,4
TGFBR2,-0.155573,44.42
LATS1,-0.114608,5.44
TRAF7,-0.280815,70.33
LATS2,-2.23866,2.07
DALRD3,-2.82025,8.54
PIK3CA,0.854533,16.12
SETBP1,-2.37412,3.95
RASA3,-2.23866,2.07
SOS1,-0.00311816,10.21
MET,-0.0813478,31.87
LTK,-0.73201,0.02
PRKAA1,-0.749183,17.71
KDM3A,0.028303,31.91
KDM3B,-1.08572,18.97
PRKAA2,0.0399038,0
SRC,-0.0849162,33.93
ATP10B,-0.976243,1.76
U2AF1,-1.02323,30.89
CBL,-0.27858,7.56
ACVR1B,-0.0370739,15.03
AURKC,-0.198483,0.64
AURKB,-0.259996,42.63
TTN,-0.272395,0
AURKA,-0.121687,22.96
MAPK9,-1.06716,10.93
MAPK8,-0.309833,23.92
ERBB3,-0.0370739,21.15
ERBB4,-0.839654,0
GNA11,-0.223072,30.24
ERBB2,-0.133148,34.23
DROSHA,-0.798081,13.33
PTK2B,-1.02941,19.04
HES1,0.778417,19.8
VHL,-0.155573,17.21
MUC4,0.778417,0.02
NTRK1,-0.128654,0
KDM4A,-0.0780894,14.64
NTRK2,0.0607949,10.59
TCF7L2,-0.236754,10.04
KDM4B,-0.223072,17.21
KDM4C,-0.0644996,9.43
KDM4D,-0.103292,0.52
PRRX1,0.402025,0
NTRK3,-0.802347,0
PTPN11,-0.181662,34.45
LYSMD3,-1.03203,4.22
MUC5B,-0.970319,0.01
KLF4,0.140647,162.86
USH2A,0.468527,0
TBX3,-0.181662,3.9
MTOR,-0.110338,20.36
TSHR,0.626673,0.03
RAD52,-0.167972,7.75
ASXL1,-0.173049,18.35
RAD50,-1.03204,8.87
RAD51,-0.73201,6.54
APC,-0.933635,4.86
CARM1,-0.223072,24.75
KRAS,-0.0370739,7.26
BCOR,-0.021706,8.51
