HGNC_Symbol,log2R_CNA,Z_Score
SF3B1,-0.0466126,131.41
PMS1,-0.0466126,14.58
NPM1,-0.0407037,550.33
CDKN2C,-0.0460774,83.96
MAP3K1,0.0062114,1.21
CDKN2A,-7.64386,121.73
H2BC4,-0.0214355,1.02
SAAL1,-1.48732,14.09
WNT7A,-0.0493488,1.58
MLH1,-0.00566072,36.73
TARBP2,-0.0547089,17.21
DSPP,-0.0166736,0.01
KLHL6,-0.0100578,0.23
WT1,-1.52092,2.45
TTC5,-0.052978,5.1
NEK10,-0.00566072,0.94
CTNNB1,-0.00566072,243.61
CRLF2,0.971968,0
FOXA1,-0.0551889,9.8
PRDM9,-0.00501092,0
KDM1A,-0.152863,58.48
KDM1B,-0.0214355,8.51
ATN1,-1.51228,60.04
MPL,-0.0460774,0.06
PRDM2,-0.152863,11.13
PRDM1,-1.52937,0.86
IGF1R,0.731799,4.05
STK11,-0.580825,37.7
CCND1,1.80181,3.51
CDH1,-0.521939,0.64
HCFC1R1,-0.390509,78.25
EP300,-0.163554,7.92
ARID2,-0.0547089,2.52
ROS1,-1.57181,0
MEN1,-1.56996,23.52
LMO1,-1.48732,0.82
PDGFRB,-0.0407037,17.14
MAP2K4,-0.114992,9.26
RNF43,-0.038694,1.13
PDGFRA,0.00445454,47.64
MAP2K1,-1.49451,11.52
MAP2K2,-0.467172,76.21
KDM2A,-1.56996,21.79
KDM2B,-0.126458,8.27
FBXW7,-0.015745,7.94
HGF,0.815981,5
TSC1,-0.392031,7.78
TLE6,-0.467172,1.96
MSH6,-0.0348185,54.1
MYCL,-0.0460774,2.09
GPRIN2,-1.50993,0.02
MYCN,-0.0463896,8.78
MSH2,-0.0348185,37.29
SMO,0.768673,10.69
TBL1XR1,-0.0100578,40.12
CCNE1,-0.0433558,9.95
SRSF2,-0.331499,171.16
PGR,2.03046,0
ROR2,-0.114709,3.57
RAD54L2,-0.090036,7.79
RAF1,-0.0493488,74.63
PPEF1,-0.125098,2.18
CARD11,-0.272945,0.14
INO80C,-0.0554731,13.72
NOTCH2,-1.32979,21.7
NOTCH3,-0.283495,16.86
CSF1R,-0.0407037,0.98
KMT2D,-0.0547089,7.25
DNMT1,-0.283495,52.92
NOTCH1,-0.392031,17.1
CBFB,-0.521939,22.9
KMT2C,0.705494,18.67
NOTCH4,-0.0214355,7.41
STK3,-0.0417815,8.33
ZFP36L1,-0.0551889,63.44
UBC,-0.126458,572.01
ABL1,-0.392031,19.25
SMYD3,-0.03863,16.61
SLC38A3,-0.090036,11.74
SMAD2,-0.0734512,21.6
SMAD4,-0.0734512,27.13
MUC16,-0.283495,0.01
MUC17,0.733515,0
IDH1,-0.0466126,60.89
PTCH1,-0.0287386,7.17
IDH2,0.731799,53.37
INHBA,-0.0261747,1.39
PALB2,-0.169696,6.68
ESR1,-1.57181,0.33
LRP1B,-0.0474575,4.05
AICDA,-1.51228,0
PTPRD,-1.56176,1.63
AFDN,-0.0330973,46.58
LRFN4,-1.56996,8.92
CDK6,0.754258,8.31
FES,0.731799,4.3
CDK4,-0.0547089,106.28
GNAQ,-0.0131294,10.64
NF1,-0.114992,10.76
MDM2,-0.0547089,15.15
GNAS,-0.164558,742.19
BCL2,-0.0734512,1.3
MDM4,0.691378,7.36
NF2,-0.163554,9.34
FGFR4,-0.0407037,2.11
FGFR3,-1.58397,0.64
MYD88,-0.00566072,37.27
FGFR2,-1.535,30.19
NFE2L2,-0.0466126,97.1
FGFR1,0.00243341,47.84
KDM5A,-1.51228,7.39
ALK,-0.0348185,1.26
KDM5B,0.725958,12.53
PIWIL1,-0.126458,0
KDM5C,-0.131554,27.08
ZMYND19,-0.392031,18.93
FLT3,-0.0345221,0
RASGRF2,-0.0407037,0.35
PTEN,-1.50771,0.29
TNFAIP3,-1.57181,8.33
ADAR,0.674214,98.02
CDC73,0.725958,12.58
RPGR,-0.131554,21.21
AFF2,-0.141468,0.01
POLB,0.00243341,25.21
FAM166A,-0.392031,0.57
CASP8,-0.0466126,7.78
DNMT3B,-0.0849768,1.26
POLI,-0.0734512,12.66
KDM6A,-0.131554,11.18
KDM6B,-0.114992,9.99
HSP90AA1,-0.152981,316.54
TBP,-0.0485213,10.04
ATRX,-0.131554,13.57
DNMT3A,-0.0348185,11.54
AXIN1,-0.390509,9.46
HAUS5,-0.196819,21.05
ARID1A,-0.152863,30.08
ARID1B,-0.0330973,11.12
ETV6,-1.51228,5.31
TGFBR2,-0.00566072,8.54
LATS1,-1.57181,4.54
TRAF7,-0.390509,23.83
LATS2,-0.0345221,2.14
DALRD3,-0.0399663,46.25
RASA3,-0.0331397,12.21
SETBP1,-0.0554731,2.49
PIK3CA,-0.0100578,9.6
SOS1,-0.0348185,9.13
MET,0.768673,30.81
PRKAA1,0.0062114,22.83
LTK,-1.51686,0.13
KDM3A,-0.0348185,51.54
KDM3B,-0.0407037,24.9
PRKAA2,-0.0460774,0.77
SRC,-0.0849768,8.09
ATP10B,-0.0407037,0.98
U2AF1,-0.126493,30.63
ACVR1B,-0.0547089,3.99
CBL,-1.54732,5.18
AURKC,-0.196819,21.1
AURKB,-0.114992,59.09
TTN,-0.0466126,0.06
AURKA,-0.0849768,16.8
MAPK9,-0.0407037,11.12
MAPK8,-1.50993,10.12
ERBB3,-0.0547089,0.68
ERBB4,-0.0466126,0.24
GNA11,-0.467172,28.44
ERBB2,-0.117993,50.05
DROSHA,-0.00501092,61.58
PTK2B,0.00243341,8.39
HES1,-0.0551517,41.51
VHL,-0.0493488,32.58
MUC4,-0.0551517,1.53
NTRK1,0.674214,0.24
KDM4A,-0.0460774,18.8
NTRK2,-0.0131294,204.88
TCF7L2,-1.535,4.81
KDM4B,-0.467172,11.23
KDM4C,-1.56176,3.07
KDM4D,-1.58334,1.72
PRRX1,0.674214,79.95
NTRK3,0.731799,2.51
PTPN11,-0.0547089,22.95
LYSMD3,-0.0407037,5.96
MUC5B,-1.5554,0
KLF4,-0.0367524,2.57
USH2A,0.860785,0.02
TSHR,-0.0551889,1.94
MTOR,-0.152863,26.63
TBX3,-0.0547089,9.19
RAD52,-1.51228,6.92
ASXL1,-0.0849768,22.34
RAD50,-0.0407037,21.03
RAD51,-1.51686,7.94
APC,-0.0407037,14.98
CARM1,-0.283495,26.85
KRAS,-1.51228,3.76
BCOR,-0.131554,81.56
