HGNC_Symbol,log2R_CNA,Z_Score
KCNA4,0.003250221,-1.0714
ADAM21,-0.006577204,-1.0331
ADAM20,-0.006577204,-1.0599
KCNA5,0.01591365,-1.0752
SDAD1,0.004280647,0.9288
KCNA7,-0.022754255,-1.0714
ADAM29,0.004280647,-1.0714
ADAM28,-0.283697291,-0.9834
ADAM23,0.171330018,0.9862
STX6,-0.001745974,0.4890
STX5,0.003250221,0.6305
STX4,-0.015977167,0.7911
STX3,0.003250221,1.3571
STX2,0.01591365,0.5464
BID,0.015138497,0.5502
SPDEF,0.015404608,-1.0217
MBD3,-0.022754255,1.2998
MBD4,-0.002420883,0.5846
MBD5,-0.001315802,-0.1879
MBD6,0.01591365,0.5808
PKLR,-0.000873589,-1.0637
KCNB1,0.166924745,-1.0523
BIK,0.147237684,-0.6277
KCNB2,0.184578047,-1.0752
MBD1,-0.003217108,1.0015
MBD2,-0.003217108,0.9058
ADAM33,0.004523578,-1.0752
ADAM32,-0.283697291,-1.0484
ADAM30,-0.000873589,-1.0752
KIAA2013,-0.029629178,1.0856
MAP2K4P1,-0.018080163,NA
MITD1,-0.001315802,0.4928
PKN2,-0.000873589,0.5578
PKN1,-0.022754255,1.1238
KCNG1,0.166924745,0.2366
KCNG2,-0.003217108,-1.0637
KCNG3,-0.001315802,-0.8687
KCNG4,-0.015977167,-1.0637
RASL11B,0.004280647,-0.7081
FBXO27,-0.022754255,-0.3524
FBXO28,0.00250186,0.5922
RASL11A,0.003087966,-0.7463
FBXO25,-0.32826719,-0.1000
GOLIM4,-0.002420883,0.8753
FBXO24,0.467851487,-0.6239
FBXO21,0.01591365,0.4813
FBXO22,-0.009404779,0.5311
FADS3,0.003250221,1.0206
FADS2,0.003250221,1.0818
PTAR1,-0.015037652,0.8905
POFUT2,-0.017950419,0.8676
MYBPHL,-0.000873589,-0.9758
FNTA,-0.283697291,0.7911
POFUT1,0.004523578,0.9900
FADS6,-0.005189155,-1.0752
FNTB,-0.006577204,1.0588
NEK1,0.004280647,0.4201
TNFRSF8,-0.029629178,-1.0523
NEK2,0.00250186,0.7070
NEK3,0.003087966,-0.3256
TNFRSF4,-0.029629178,-0.9987
POTEA,-0.283697291,NA
FADS1,0.003250221,0.7452
KCNH1,0.00250186,-1.0178
KCNH2,0.467851487,-0.9184
PIAS4,-0.022754255,0.3934
PIAS3,-0.000873589,0.7911
KCNH3,0.01591365,-1.0599
KCNH4,-0.005189155,-0.9872
DGAT2,0.003250221,0.1716
KCNH5,-0.006577204,-1.0752
KCNH6,-0.005189155,-1.0752
DGAT1,0.184578047,0.8370
KCNH7,-0.001315802,-1.0714
FBXO16,-0.283697291,-0.5054
STX8,-0.005189155,0.9288
KCNH8,-0.002420883,-0.9031
FBXO17,-0.022754255,0.8217
STX7,0.015404608,1.0588
FBXO15,-0.003217108,-0.8113
FBXO10,-0.302439117,-0.5513
FBXO11,-0.001315802,0.8867
PIAS2,-0.003217108,0.4775
PIAS1,-0.009404779,0.3016
LENG1,-0.022754255,0.1333
NPAS4,0.003250221,-1.0484
MINPP1,-9.012815192,-1.0370
DMTF1,0.321760125,1.1277
PKP2,0.01591365,-0.9452
PKP1,0.465941151,-0.9949
PKP4,-0.001315802,0.8791
PKP3,0.003250221,-0.5283
BLK,-0.283697291,-1.0752
BLM,-0.009404779,0.1410
KCNE2,-0.017950419,-1.0293
KCNE3,0.003250221,-1.0637
KCNE4,0.171330018,0.3284
KCNE5,-0.018080163,-1.0446
ZC4H2,-0.018080163,-1.0752
IREB2,-0.009404779,0.5922
FBXO47,-0.005189155,-1.0752
FBXO48,-0.001315802,-0.8037
FBXO45,-0.002420883,0.2633
FBXO46,-0.022754255,-0.1841
FBXO43,0.184578047,-0.4862
FBXO44,-0.029629178,0.7529
NPAS1,-0.022754255,0.3284
CCDC144A,-0.005189155,-0.3868
FBXO41,-0.001315802,-0.2109
NPAS2,-0.001315802,1.3304
NPAS3,-0.006577204,-0.7654
FBXO42,-0.029629178,0.3284
CCDC144B,-0.005189155,NA
FBXO40,-0.002420883,-1.0752
MBIP,-0.006577204,0.5464
BMF,-0.009404779,-0.5704
NEK8,-0.005189155,-0.2721
NEK9,-0.015077388,0.8064
KCNF1,-0.305368139,-1.0217
SDF2L1,0.015138497,1.2730
NEK4,-0.002420883,0.3972
RASL10A,0.015138497,-0.9643
HTR1E,0.015404608,-1.0752
HTR1F,-0.002420883,-1.0523
RASL10B,-0.005189155,-1.0637
NEK5,0.003087966,-0.9949
NEK6,-0.015037652,0.7873
FBXO38,-0.001192982,0.5119
TNFRSF9,-0.029629178,-1.0752
NEK7,0.465941151,1.0818
STYX,-0.006577204,0.0492
FBXO39,-0.005189155,-1.0637
HTR1A,-0.001192982,-1.0752
FBXO36,-0.315421638,-0.9796
HTR1B,0.015404608,-1.0752
FBXO34,-0.006577204,0.2098
FBXO32,0.184578047,1.0856
BMX,-0.018080163,-0.9069
FBXO33,-0.006577204,0.2672
FBXO30,0.015404608,-0.1535
FAM90A1,0.01591365,-1.0752
FBXO31,-0.015977167,0.4278
DRAP1,0.003250221,2.2023
VNN3P,0.015404608,-1.0752
SLC49A4,-0.002420883,0.1065
MNAT1,-0.006577204,0.9135
SLC49A3,0.004280647,-1.0523
PIWIL2,-0.283697291,-1.0484
KCNK5,0.015404608,-0.7081
BCAR3,-0.000873589,0.6267
PIWIL1,0.01591365,-1.0217
KCNK6,-0.022754255,-1.0599
PIWIL4,-0.225341422,-0.7425
ALAS2,-0.018080163,-1.0752
KCNK7,0.003250221,-1.0331
ALAS1,-0.002420883,1.0397
PIWIL3,0.015138497,-1.0752
KCNK9,0.184578047,-1.0293
ONECUT2,-0.003217108,-0.8457
ONECUT3,-0.022754255,-1.0752
ONECUT1,-0.009404779,-0.7042
HTR2B,-0.315421638,-1.0599
PPWD1,-0.001192982,0.7567
HTR2C,-0.018080163,-1.0714
NENF,0.00250186,1.0474
HTR2A,0.003087966,-1.0752
TNFSF13B,0.003087966,-0.9031
HCFC1-AS1,-0.069297707,NA
BOC,-0.002420883,-0.3562
SPDL1,-0.001192982,0.6114
NEO1,-0.009404779,0.4201
BCAS2,-0.000873589,1.1659
BCAS1,-0.009079667,-1.0178
MBL2,-0.298266841,-1.0714
BOK,-0.335954894,-0.9069
SLC36A1,-0.001192982,0.0224
BCAS4,0.166924745,-0.6163
BCAS3,-0.005189155,0.4163
SLC36A3,-0.001192982,-1.0752
SLC36A2,-0.001192982,-1.0752
PIANP,0.01591365,-1.0446
VPS13C,-0.009404779,0.5311
HTR3E,-0.002420883,-1.0752
VPS13D,-0.029629178,0.5349
DHPS,-0.022754255,1.2194
VPS13A,-0.015037652,0.0224
HTR3C,-0.002420883,-1.0752
HTR3D,-0.002420883,-1.0752
VPS13B,0.184578047,0.1410
HTR3A,-0.230769294,-1.0714
HTR3B,-0.230769294,-1.0752
RABGGTB,-0.000873589,1.5675
RABGGTA,-0.006577204,0.7796
NEMF,-0.006577204,0.9594
C1D,-0.001315802,0.6649
BPI,0.004523578,-1.0523
BCAT1,0.01591365,-0.9605
BCAT2,-0.022754255,0.4699
C1S,0.01591365,-0.2491
C1R,0.01591365,-0.2224
LRTM2,0.01591365,-1.0752
LRTM1,-0.002420883,-1.0752
LENG9,-0.022754255,-0.5933
KCNQ5-IT1,0.015404608,NA
LENG8,-0.022754255,1.2500
IL2RG,-0.018080163,-0.7310
DRAM1,0.01591365,0.0989
AWAT1,-0.018080163,-1.0752
AWAT2,-0.018080163,-1.0752
U2AF2,-0.022754255,1.6899
DRAM2,-0.000873589,0.5616
SLC36A4,-0.225341422,-0.0464
KCNJ1,-0.207649287,-1.0752
TSPOAP1,-0.005189155,-0.9452
KCNJ2,-0.005189155,-0.6622
KCNJ3,-0.001315802,-1.0714
KCNJ4,0.147237684,-1.0484
KCNJ5,-0.207649287,-1.0752
COL26A1,0.467851487,-1.0331
KCNJ6,-0.017950419,-1.0714
KCNJ8,0.01591365,-1.0752
GPKOW,-0.018080163,0.4737
KCNJ9,0.476438669,-1.0484
HTR5A,0.467851487,-1.0752
GSTZ1,-0.015077388,0.7911
IL2RA,-0.298266841,-1.0752
IL2RB,0.147237684,-1.0178
KCNK1,0.00250186,-1.0178
KCNK2,0.00250186,-1.0484
KCNK3,-0.001315802,-1.0599
BCAR1,-0.015977167,1.2653
CDRT15,-0.005189155,-1.0446
KCNK4,0.003250221,-1.0370
SLC23A3,0.171330018,-0.6583
SLC23A2,0.004523578,0.8561
CERK,0.147237684,1.1353
SLC23A1,-0.001192982,-1.0217
LGALSL,-0.001315802,0.1677
CCP110,-0.015977167,0.4393
PEX26,0.015138497,0.3628
C4B,0.015404608,-0.7922
LGALS4,-0.022754255,-0.9528
C4A,0.015404608,-0.7157
LGALS3,-0.006577204,2.5656
LGALS2,0.147237684,-1.0752
LGALS1,0.147237684,3.7474
HMGN2P46,-0.009404779,NA
IL36A,-0.001315802,-1.0752
IL36B,-0.001315802,-1.0752
BSG,-0.022754255,2.7339
LGALS9,-0.005189155,-0.8916
ATXN7L1,0.467851487,0.5578
BSN,-0.002420883,-0.9987
ATXN7L2,-0.000873589,-0.1153
LGALS8,0.00250186,1.3763
ATXN7L3,-0.005189155,0.6840
CER1,-0.289421978,-0.8916
LIMCH1,0.004280647,0.5578
BSX,-0.243187684,-1.0752
GOLPH3L,-0.000873589,0.3245
BTC,0.004280647,-0.7769
CFDP1,-0.015977167,0.6917
BTD,-0.002420883,0.6879
CRISPLD1,0.184578047,-0.0158
SOAT1,-0.001745974,0.4507
CRISPLD2,-0.015977167,-0.9299
SOAT2,0.01591365,-1.0752
KCNQ1,0.003250221,-1.0637
NINJ2,0.01591365,-0.9872
SUB1,-0.001192982,1.6860
NINJ1,-0.015037652,1.6554
KCNQ2,-0.009079667,-0.9758
BTK,-0.018080163,-1.0446
KCNQ3,0.184578047,-1.0637
KCNQ4,-0.000873589,-1.0178
KCNQ5,0.015404608,-0.2377
CES3,-0.015977167,-1.0293
CES2,-0.015977167,0.6917
CES1,-0.015977167,-0.5780
GRB7,-0.005189155,-0.9643
CETP,-0.015977167,-1.0637
DHX8,-0.005189155,0.8561
DHX9,-0.001745974,1.5675
RRAD,-0.015977167,-0.9184
ZBTB1,-0.006577204,0.8179
ZBTB5,-0.302439117,-0.3524
ZBTB4,-0.005189155,0.4584
CFAP126,0.476438669,-0.4251
ZBTB3,0.003250221,-0.4786
ZBTB2,0.015404608,0.4316
PKHD1,0.015404608,-1.0064
NEU2,-0.320453053,-1.0752
NKAIN2,0.015404608,-1.0637
NKAIN1,-0.000873589,-1.0064
NEU3,0.003250221,0.0874
NEU4,-0.335954894,-1.0752
NKAIN4,-0.009079667,-1.0752
MC2R,-0.003217108,-1.0752
MRNIP,-0.001192982,0.6764
NKAIN3,0.184578047,-0.9299
RACGAP1,0.01591365,1.3380
RRAS,-0.022754255,0.4660
NEU1,0.015404608,0.9173
H3C1,0.015404608,-0.3906
KCNN1,-0.022754255,-0.7807
KCNN2,-0.001192982,-0.7616
H3C3,0.015404608,-0.8572
H3C2,0.015404608,-0.9108
KCNN3,-0.000873589,-0.8763
KCNN4,-0.022754255,1.5331
H3C4,0.015404608,-0.9375
H3C7,0.015404608,-0.7692
H3C6,0.015404608,-0.5627
NTNG1,-0.000873589,-1.0523
SLC10A4,0.004280647,-1.0523
BBS2,-0.015977167,0.9479
BBS1,0.003250221,0.2022
NTNG2,-0.015037652,-0.7157
SLC10A5,0.184578047,-0.8534
XBP1,0.015138497,1.2003
SLC10A6,0.004280647,-1.0599
YES1,-0.003217108,1.0091
SLC10A7,0.004280647,-0.3218
SLC10A1,-0.006577204,-1.0752
SLC10A2,0.003087966,-1.0752
SPDYC,0.003250221,-1.0752
SLC10A3,-0.069297707,0.6114
SUCO,-0.001745974,0.9173
IL36G,-0.001315802,-1.0484
CPLANE1,-0.001192982,-0.0503
CPLANE2,-0.029629178,-0.3524
ZBTB9,0.015404608,0.0798
NET1,-0.298266841,0.3513
PEX5L,-0.002420883,-0.9758
MC1R,-0.015977167,0.5540
ZBTB6,-0.015037652,-0.0005
OR4D11,0.003250221,-1.0752
SPDYA,-0.001315802,-0.8840
GRB2,-0.005189155,1.1697
GRAP,-0.005189155,-1.0599
OR3A4P,-0.005189155,NA
TFB1M,0.015404608,0.8905
C8B,-0.000873589,-1.0714
C8A,-0.000873589,-1.0752
MC4R,-0.003217108,-1.0140
C8G,-0.015037652,-0.7463
KCNT1,-0.015037652,-1.0599
KCNT2,0.465941151,-1.0599
SUFU,-0.003439569,0.4087
BBS9,-0.008311438,-0.0044
FCER1A,0.476438669,-1.0217
BBS7,0.004280647,0.3857
BBS5,-0.001315802,0.8141
BBS4,-0.009404779,0.4393
EIF5AL1,-0.00596521,-0.5474
H3C8,0.015404608,-1.0637
PCYT1B,-0.018080163,-0.2874
ZHX2,0.184578047,-0.2185
PCYT1A,-0.002420883,0.9135
FCER1G,0.476438669,0.3284
ZHX3,0.004523578,0.4469
AGTRAP,-0.029629178,0.9747
CACYBP,-0.001745974,1.6860
TFB2M,0.00250186,0.8676
ZHX1,0.184578047,0.4584
RNF144A,-0.31309287,0.3972
MC3R,-0.009079667,-1.0752
RNF144B,0.015404608,0.0186
KCNU1,-0.283697291,-1.0714
PITPNM1,0.003250221,0.4393
PITPNM3,-0.005189155,-0.9566
PITPNM2,0.01591365,-0.1191
TAX1BP1,-0.008311438,1.6019
FAM193B,-0.001192982,0.4316
FAM32A,-0.022754255,1.4527
TAX1BP3,-0.005189155,1.0129
FAM193A,0.004280647,0.2748
SSNA1,-0.015037652,1.3877
NEXN,-0.000873589,-0.0847
ZFX-AS1,-0.018080163,NA
PEX16,0.003250221,0.6458
PEX19,0.476438669,1.5178
KLHL1,0.003087966,-1.0714
KLHL2,0.004280647,0.4966
KLHL3,-0.001192982,-0.6201
PEX10,-0.029629178,0.4469
KLHL4,-0.018080163,-1.0446
KCNRG,0.003087966,-0.8266
CFAP157,-0.015037652,-0.7081
PEX12,-0.005189155,-0.0617
PEX13,-0.001315802,0.4660
MIR450A1,-0.018080163,NA
MIR450A2,-0.018080163,NA
PEX14,-0.029629178,0.4546
KLHL9,-0.107069446,0.4393
ETAA1,-0.001315802,0.1065
TFAP4,-0.015977167,0.2251
KCNS1,0.004523578,-1.0599
KLHL5,0.004280647,0.3819
KCNS2,0.184578047,-1.0752
KLHL6,-0.002420883,-1.0752
KCNS3,0.181430778,0.2786
KLHL7,-0.008311438,1.0779
KLHL8,0.004280647,0.0912
MC5R,-0.003217108,-1.0752
CFAP161,-0.009404779,-1.0752
INPPL1,0.003250221,1.3495
PLAT,-0.283697291,1.7587
PLB1,-0.001315802,-0.9566
TXN2,0.147237684,1.5904
IGF1R,-0.009404779,0.6305
PPIP5K1,-0.009404779,0.4469
PLAU,-0.00596521,-0.8840
PPIP5K2,-0.001192982,0.6496
ENPP2,0.184578047,1.5942
RXYLT1,0.01591365,0.8332
ENPP1,0.015404608,0.0530
ENPP4,0.015404608,-1.0446
ENPP3,0.015404608,-0.9260
ENPP6,0.004280647,-1.0714
ENPP5,0.015404608,-0.8916
ENPP7,-0.005189155,-1.0752
CARD10,0.147237684,-0.4671
ADAM11,-0.005189155,-0.5971
ADAM10,-0.009404779,1.3036
DHDDS,-0.000873589,0.7605
ADAM19,-0.001192982,0.7605
ADAM18,-0.283697291,-1.0752
ADAM17,-0.31309287,0.2978
BRMS1,0.003250221,1.2845
ADAM15,-0.000873589,1.8925
CARD19,-0.015037652,1.4566
ADAM12,-0.003439569,-0.2300
CARD17,-0.230769294,-1.0752
PLAA,-0.302439117,0.4354
CARD18,-0.230769294,-1.0484
CARD16,-0.230769294,0.3054
CARD14,-0.005189155,-0.5283
CARD11,-0.008311438,-1.0637
HTRA3,0.004280647,-1.0752
HTRA4,-0.283697291,-1.0752
PLD5,0.00250186,-1.0714
HTRA1,-0.003439569,2.3591
PLD4,-0.015077388,-1.0523
DAPP1,0.004280647,-1.0446
HTRA2,-0.001315802,0.4431
PLD6,-0.005189155,0.2327
PLD1,-0.002420883,0.1104
PLD3,-0.022754255,1.5789
PLD2,-0.005189155,0.0607
GRK1,0.003087966,-1.0484
KCNV1,0.184578047,-1.0752
GRK3,0.015138497,-0.4786
KCNV2,-0.289421978,-1.0293
GRK2,0.003250221,1.0015
GRK5,-0.003439569,-0.1344
GRK4,0.004280647,-0.4403
GRK7,-0.002420883,-1.0714
GRK6,-0.001192982,0.8561
PIBF1,0.003087966,0.0989
CHCHD10,0.015138497,0.6152
FAM199X,-0.018080163,0.4890
IGF2R,0.015404608,1.5407
BSPRY,-0.015037652,-1.0637
SPINK13,-0.001192982,-0.8151
SPINK14,-0.001192982,-1.0752
ZMYND15,-0.005189155,-0.9375
ZMYND19,-0.015037652,0.8867
PLEK,-0.001315802,-0.9108
DIAPH2-AS1,-0.018080163,NA
GRM1,0.015404608,-1.0293
PITPNC1,-0.005189155,0.3934
GRM3,0.321760125,-1.0714
GRM2,-0.002420883,-1.0064
GRM5,0.003250221,-1.0178
CA1,0.184578047,-1.0370
GRM4,0.015404608,-1.0599
CA3,0.184578047,-0.8534
ZIC2,0.003087966,-0.3447
GRM7,-0.002420883,-1.0714
CA2,0.184578047,-0.9643
ZIC3,-0.018080163,-1.0752
GRM6,-0.001192982,-1.0752
GRM8,0.467851487,-0.8457
CA4,-0.005189155,-1.0752
ZIC1,-0.002420883,0.5616
CA7,-0.015977167,-1.0752
CA6,-0.029629178,-1.0752
CA9,-0.302439117,-1.0370
MYBL2,0.004523578,0.9058
CA8,0.184578047,0.8179
MYBL1,0.184578047,0.3245
SUN3,-0.008311438,-0.9299
SUN2,0.147237684,1.3342
SUN1,-0.008311438,1.1659
ATP6AP1,-0.069297707,1.7166
ATP6AP2,-0.018080163,1.6631
CAD,-0.001315802,0.6726
HUNK,-0.017950419,-0.3562
SUN5,0.004523578,-1.0752
ELF1,0.003087966,1.0206
CFAP100,-0.002420883,-1.0752
ELF2,0.004280647,0.4813
GFOD1,0.015404608,0.6993
ELF3,0.465941151,-0.8151
ELF4,-0.018080163,-0.1765
ELF5,0.003250221,-1.0714
MIR4536-2,-0.018080163,NA
GFOD2,-0.015977167,0.4010
MIR4536-1,-0.018080163,NA
CAT,0.003250221,1.1200
SPATA31D1,-0.015037652,-1.0752
ZMYND10,-0.002420883,-0.8075
ZMYND11,-0.298266841,0.7070
ZMYND12,-0.000873589,-0.3792
SHANK3,0.147237684,-0.2721
SHANK2,0.003250221,-1.0293
PLEC,0.184578047,1.6478
SHANK1,-0.022754255,-1.0331
RRN3,-0.015977167,0.8867
DAPL1,-0.001315802,-1.0331
CBL,-0.237305859,-0.1420
FBXL21P,-0.001192982,NA
SV2C,-0.001192982,-0.9834
SV2B,-0.009404779,-1.0752
SV2A,-0.000873589,0.4125
TBX21,-0.005189155,-1.0752
TBX20,-0.008311438,-1.0752
CLVS2,0.015404608,-1.0446
SPATA31E1,-0.015037652,-1.0752
CLVS1,0.184578047,-0.9758
RRM1,0.003250221,1.3380
RRM2,-0.402281676,1.5178
ZIC4,-0.002420883,-0.4518
CCK,-0.002420883,-1.0484
HS3ST5,0.015404608,-1.0637
HS3ST6,-0.015977167,-1.0637
ZIC5,0.003087966,-1.0637
SUOX,0.01591365,0.1371
HS3ST4,-0.015977167,-1.0752
TBX19,-0.001745974,-0.4251
CFC1,-0.001315802,-1.0752
TBX18,0.015404608,-0.0350
HS3ST1,0.004280647,-0.9069
HS3ST2,-0.015977167,-1.0752
CD2,-0.000873589,-1.0752
TBX15,-0.000873589,-1.0523
CD4,0.01591365,-1.0484
CCS,0.003250221,0.6458
CD6,0.003250221,-1.0752
CD5,0.003250221,-1.0637
TBX10,0.003250221,-1.0752
CD7,-0.005189155,-0.6048
CD9,0.01591365,2.1717
MIR6134,-0.018080163,NA
VPS29,0.01591365,1.5598
CDA,-0.029629178,-0.9260
FRMPD3,-0.018080163,-1.0637
FRMPD4,-0.018080163,-0.6966
CLEC10A,-0.005189155,-1.0752
FRMPD1,-0.302439117,-1.0752
RRP1,-0.017950419,0.8867
FRMPD2,-0.298266841,-1.0714
GRPR,-0.018080163,-0.7960
ELK1,-0.018080163,0.8370
RRP8,0.003250221,0.3207
RRP9,-0.002420883,0.7146
ELK3,0.01591365,0.6726
ELK4,0.465941151,0.6764
ALCAM,-0.002420883,0.5234
SCN11A,-0.002420883,-1.0331
VPS35,-0.015977167,1.1430
VPS36,0.003087966,0.6840
VPS39,-0.009404779,0.7758
VPS18,-0.009404779,0.7490
CLEC11A,-0.022754255,-0.5092
HUS1,-0.008311438,0.4852
CEL,-0.015037652,-0.6277
NUP93,-0.015977167,1.3495
BCAN,0.283361943,-0.8534
SCN10A,-0.002420883,-1.0752
BCAM,-0.022754255,0.3322
HECW2,-0.001315802,-0.9146
HECW1,-0.008311438,-1.0752
TARS2,-0.000873589,0.8408
SRFBP1,-0.001192982,0.3551
NUP98,0.003250221,1.0703
TARS3,-0.009404779,-0.2109
TARS1,-0.001192982,1.5598
VPS25,-0.005189155,1.6095
VPS28,0.184578047,1.3227
CFB,0.015404608,-0.7081
CFD,-0.022754255,-0.6430
PLEKHA8P1,0.01591365,NA
CFH,0.465941151,-0.3486
CFI,0.004280647,1.4604
CFP,-0.018080163,-0.8037
RRP7A,0.147237684,0.7682
NUP85,-0.005189155,0.9250
VPS11,-0.237305859,0.4431
ST3GAL4,-0.207649287,1.4795
RRS1,0.184578047,1.1889
ST3GAL5,-0.001315802,1.2080
NUP88,-0.005189155,0.9670
ST3GAL6,-0.002420883,1.3533
HOXA11-AS,-0.008311438,NA
CGA,0.015404608,-1.0484
ST3GAL1,0.184578047,0.9938
ST3GAL2,-0.015977167,0.5311
VPS16,0.004523578,0.7146
ST3GAL3,-0.000873589,0.4775
LRRC37A3,-0.005189155,-0.5857
PLK4,0.004280647,0.4813
LRRC37A2,-0.005189155,0.0683
PLK3,-0.000873589,0.6305
NFE2,0.01591365,-0.9566
ARL14EP,0.003250221,0.6534
PLK5,-0.022754255,-1.0637
NFE4,0.467851487,NA
APOOL,-0.018080163,-0.0120
GTF2IRD2,0.321760125,1.2042
MCAM,-0.237305859,1.7740
PLK2,-0.001192982,1.4795
PLK1,-0.015977167,1.0550
CGN,-0.000873589,-0.9643
MCAT,0.147237684,0.8982
ELL2,-0.001192982,0.2442
ELL3,-0.009404779,-0.8113
GTF2IRD1,0.321760125,0.5884
BPIFC,0.147237684,-1.0752
MOCS2,-0.001192982,1.2271
MOCS3,0.166924745,-0.2797
STON1,-0.001315802,-0.4059
CHM,-0.018080163,0.4852
STON2,-0.015077388,-0.5627
MCEE,-0.001315802,-0.0885
ELOA,-0.029629178,1.0206
ELOB,-0.015977167,2.1564
RRP12,-0.003439569,0.6764
ELOC,0.184578047,1.8428
CIC,-0.022754255,0.8982
RRP15,0.00250186,0.6075
ZIK1,-0.022754255,-1.0178
EDARADD,0.00250186,-0.8610
CT45A10,-0.018080163,-1.0752
RPS6KL1,-0.015077388,-0.9758
EXOC8,0.00250186,0.0951
PLLP,-0.015977167,-0.7234
EXOC7,-0.005189155,1.1315
ECRG4,-0.001315802,-1.0752
CIT,0.01591365,0.7032
PLIN4,-0.022754255,-0.8572
EXOC4,0.467851487,1.1009
PLIN3,-0.022754255,1.2003
EXOC3,-0.001192982,0.6955
EXOC6,-0.003439569,0.3322
PLIN2,-0.289421978,1.4795
PLIN1,-0.009404779,-1.0446
EXOC5,-0.006577204,0.8141
RCCD1,-0.009404779,0.6458
MOCS1,0.015404608,0.0339
EXOC2,0.015404608,0.6687
EXOC1,0.004280647,0.5081
PLIN5,-0.022754255,-1.0523
NFIX,-0.022754255,0.8255
DCAF12L2,-0.018080163,-1.0752
PRUNE2,-0.015037652,-0.4824
DCAF12L1,-0.018080163,-1.0752
PRUNE1,-0.000873589,0.1639
METTL21A,0.171330018,0.7682
APOL5,0.147237684,-1.0752
APOL4,0.147237684,-1.0637
METTL21C,0.003087966,-1.0752
APOL6,0.147237684,0.2595
RASSF10,0.003250221,-1.0599
RRP36,0.015404608,1.2386
CKB,-0.015077388,1.3189
APOL1,0.147237684,0.8179
PAIP2,-0.001192982,1.5139
APOL3,0.147237684,0.0033
ZIM2,-0.022754255,-1.0752
ZIM3,-0.022754255,-1.0637
APOL2,0.147237684,1.0053
PAIP1,-0.001192982,1.3724
BCHE,-0.002420883,1.5407
HIPK4,-0.022754255,-1.0752
CKM,-0.022754255,-1.0637
ARHGEF9-IT1,-0.018080163,NA
MCF2,-0.018080163,-1.0752
MOCOS,-0.003217108,-0.4021
ELP1,-0.015037652,0.8408
RFLNB,-0.005189155,0.1257
ELP2,-0.003217108,0.9058
G0S2,0.00250186,-0.8878
ELP3,-0.283697291,0.4163
ELP4,0.003250221,-0.0158
RRP1B,-0.017950419,0.7261
ELP5,-0.005189155,1.1124
HIPK1,-0.000873589,0.5578
ELP6,-0.002420883,1.1850
HIPK3,0.003250221,0.4393
RFLNA,0.01591365,-0.9796
HIPK2,0.467851487,0.8447
NFIA,-0.000873589,-0.2874
NFIB,-0.289421978,-0.1650
NFIC,-0.022754255,1.0053
