HGNC_Symbol,log2R_CNA,Z_Score
DHPS,3,-0.0123
VPS13D,3,-0.0022
HTR3C,4,-0.0138
VPS13A,2,-0.0068
HTR3D,4,-0.0138
VPS13B,4,-0.0001
HTR3A,2,-0.0138
HTR3B,2,-0.0131
CD24P4,2,-0.0130
CD24P1,3,-0.0137
CD24P2,4,-0.0138
AC106774.1,3,-0.0138
TOLLIP-DT,2,-0.0116
IL2RG,2,-0.0136
AL078581.1,2,-0.0107
AC113391.2,3,-0.0138
AL078581.4,2,-0.0127
AL078581.2,2,-0.0129
AC113391.1,3,-0.0138
AL078581.3,2,-0.0138
CNPY2-AS1,3,-0.0130
CYP4A27P,3,-0.0138
OR7E55P,4,-0.0138
OR7E53P,4,-0.0138
AC067968.1,3,-0.0138
GPKOW,2,0.0414
TRDJ2,3,-0.0138
TRDJ3,3,-0.0138
TRDJ1,3,-0.0138
HTR5A,4,-0.0137
AC093382.1,3,-0.0073
ANKRD62P1-PARP4P3,5,-0.0138
TRDJ4,3,-0.0138
IL2RA,2,-0.0138
IL2RB,5,-0.0131
AL035670.1,4,-0.0138
CYP4A26P,3,-0.0138
AC067968.2,3,-0.0138
RNU7-9P,3,-0.0138
AC106045.1,NA,-0.0138
AC002996.1,3,-0.0138
OR2AH1P,2,-0.0138
AC007795.1,4,-0.0138
PEX26,5,-0.0010
AC010941.1,2,-0.0138
IL36A,3,-0.0138
IL36B,3,-0.0138
OR7E43P,2,-0.0138
AC090740.1,2,-0.0138
RNU7-8P,3,-0.0138
AL451049.1,2,-0.0138
SEZ6L-AS1,5,-0.0138
DMD-AS3,2,-0.0138
ZNF542P,3,-0.0081
AC098828.1,4,-0.0138
CRISPLD1,4,-0.0040
CRISPLD2,2,-0.0130
TBC1D26-AS1,3,-0.0138
DOCK9-DT,2,-0.0129
DHX8,3,0.0076
DHX9,4,0.1347
AC116533.1,2,0.0021
AC080013.1,4,-0.0129
MC2R,2,-0.0138
AC093142.1,2,-0.0138
AC080013.2,4,-0.0131
AC080013.3,4,-0.0138
AC080013.4,4,-0.0135
STK25P1,2,-0.0138
OR7E47P,3,-0.0138
AC005252.2,3,-0.0138
AC005252.3,3,-0.0138
AC005252.4,3,-0.0137
SLC10A4,2,-0.0138
SLC10A5,4,-0.0130
SLC10A6,2,-0.0138
SLC10A7,2,-0.0112
AC005252.1,3,-0.0138
TRDV2,3,-0.0138
TRDV3,3,-0.0137
SLC10A1,2,-0.0101
SLC10A2,2,-0.0138
SLC10A3,2,0.0016
TRDV1,3,-0.0138
IL36G,3,-0.0138
AC022023.1,2,-0.0138
AC022023.2,2,-0.0138
AL162393.1,2,-0.0138
PEX5L,4,-0.0135
MC1R,2,-0.0099
AL021368.5,NA,-0.0138
AL021368.1,4,-0.0138
AL021368.2,4,-0.0133
AL021368.3,4,-0.0136
AL021368.4,4,-0.0138
OR7E46P,4,-0.0138
OR3A4P,3,-0.0138
AL137076.1,3,-0.0138
MC4R,2,-0.0138
MIR223HG,2,-0.0138
ZHX2,4,-0.0137
ZHX3,6,0.0017
CACYBP,4,0.0311
MLECP1,2,-0.0138
RNU7-4P,3,-0.0138
ZHX1,4,0.0079
RNF144A,4,0.0510
RNF144B,4,0.0143
MC3R,6,-0.0138
AP005057.1,2,-0.0138
RNU7-7P,2,-0.0138
PEX16,2,-0.0011
PEX19,4,0.0190
MT2P1,2,-0.0138
RNU7-6P,6,-0.0138
PEX10,3,0.0047
PEX12,3,-0.0054
PEX13,4,0.0013
PEX14,3,0.0005
MC5R,2,-0.0138
PPM1J-DT,3,-0.0138
AL033523.1,4,-0.0136
AL033523.2,4,-0.0134
RN7SL559P,3,-0.0020
SNORA58B,4,-0.0136
INPPL1,2,0.0239
AC027673.1,2,-0.0138
IGF1R,4,0.0049
PPIP5K1,4,-0.0089
AL691449.1,3,-0.0138
PPIP5K2,3,0.0041
MIR6129,3,-0.0138
AL139379.1,NA,-0.0138
MIR6127,3,-0.0138
MIR6128,2,-0.0138
MIR6125,3,-0.0138
MIR6126,3,-0.0138
MIR6124,2,-0.0127
SNORA59A,3,-0.0115
SNORA59B,3,-0.0136
RN7SL558P,2,-0.0119
NDFIP2-AS1,2,-0.0138
DHDDS,3,0.0109
AL357084.1,2,-0.0137
AC006238.1,2,-0.0138
AC006238.2,2,-0.0137
RNU6-649P,4,-0.0138
AC104841.1,3,-0.0096
RBMS2P1,3,-0.0136
AL390038.1,3,-0.0138
RN7SL557P,3,-0.0138
HTRA3,2,-0.0136
HTRA4,2,-0.0137
HTRA1,2,0.0695
HTRA2,4,0.0069
RNU7-3P,2,-0.0102
AC008635.1,3,-0.0122
AL391845.1,3,-0.0137
AL391845.2,3,-0.0138
AL392185.1,2,-0.0138
HULC,4,-0.0127
RN7SL556P,4,-0.0126
ZNF350-AS1,3,-0.0131
CHCHD10,5,0.1281
RNU7-2P,3,-0.0138
IGF2R,2,0.0635
AC010451.1,3,-0.0138
AC010451.2,3,-0.0138
AL355916.1,2,-0.0138
AL355916.2,2,-0.0136
AL355916.3,2,-0.0138
OR7M1P,2,-0.0137
AP000842.3,2,-0.0134
AP000842.1,2,-0.0138
AP000842.2,2,-0.0138
AL353759.1,4,-0.0130
AC010451.3,3,-0.0138
AP003973.1,2,-0.0138
AP003973.2,2,-0.0138
AP003973.3,2,-0.0138
AP003973.4,NA,-0.0138
RN7SL555P,6,-0.0075
AC100870.1,5,-0.0138
AC119424.1,2,-0.0138
AL136102.1,NA,-0.0138
ZIC2,2,-0.0129
AC034206.1,3,-0.0138
ZIC3,2,-0.0137
ZIC1,4,-0.0138
RNU6-646P,4,-0.0129
MIR6165,3,-0.0138
AC019127.1,4,-0.0138
HUNK,2,-0.0138
IGHV2OR16-5,3,-0.0136
Z99496.1,2,-0.0125
RBM48P1,2,-0.0137
RN7SL554P,4,-0.0122
RNU6-645P,4,-0.0114
MSH2-OT1,4,-0.0136
AC107029.1,4,-0.0138
AC107029.2,4,-0.0138
AL954722.1,NA,-0.0138
RNU6-648P,2,-0.0138
CLVS2,2,-0.0138
AP001180.5,2,-0.0138
RN7SL553P,2,-0.0137
AP001180.3,2,-0.0138
AL512646.1,2,-0.0138
AP001180.4,2,-0.0138
AP001180.1,2,-0.0138
AP001180.2,2,-0.0138
CLVS1,4,-0.0138
MIR6130,2,-0.0138
AL138885.1,4,-0.0138
MIR6131,3,-0.0135
AL138885.2,4,-0.0123
AL138885.3,NA,-0.0031
ZIC4,4,-0.0138
ZIC5,2,-0.0125
AL121785.1,6,-0.0138
RNU6-647P,4,-0.0129
RN7SL552P,2,-0.0129
MIR6134,2,-0.0138
MNX1-AS1,4,-0.0125
MIR6132,4,-0.0138
AL034351.3,4,-0.0137
MIR6133,4,-0.0135
AL034351.4,4,-0.0136
MNX1-AS2,4,-0.0125
RPL36AP13,4,-0.0132
RPL36AP14,4,-0.0138
RPL36AP15,4,-0.0097
RPL36AP16,4,-0.0116
EPS15-AS1,3,-0.0123
BPTFP1,3,-0.0138
SCN11A,2,-0.0138
RNU6-666P,2,-0.0138
RN7SL575P,3,-0.0131
AC084128.1,5,-0.0138
RPL36AP21,3,-0.0137
SSTR5-AS1,3,-0.0132
AC010609.1,3,-0.0137
RPL36AP29,4,-0.0132
RPL36AP26,4,-0.0135
HUS1,4,0.0090
SCN10A,2,-0.0138
RNU6-665P,2,-0.0135
RN7SL574P,3,-0.0129
SRFBP1,3,0.0138
AC099511.1,2,-0.0138
SNORA50A,2,-0.0138
SNORA50B,5,-0.0138
SNORA50C,3,-0.0138
SNORA50D,3,-0.0138
AL133211.1,2,-0.0138
AC111149.1,4,-0.0138
AC111149.2,4,-0.0138
RRP7A,5,0.0319
RNU6-668P,2,-0.0132
RN7SL573P,3,-0.0138
C3orf18,2,-0.0087
AC009093.10,3,-0.0137
AC009093.11,3,-0.0138
MCAM,2,0.4242
AC083875.1,4,-0.0128
C3orf14,4,0.0057
MCAT,5,0.0118
AC123784.1,NA,-0.0138
AC008873.1,3,-0.0133
ZNF559-ZNF177,3,-0.0136
OR10AH1P,4,-0.0138
RNU6-667P,4,-0.0135
RPL36AP10,3,-0.0138
MOCS2,3,0.0026
AL353614.1,3,-0.0138
MOCS3,6,0.0025
AL024498.2,4,-0.0138
AC036111.2,2,-0.0134
AC036111.3,2,-0.0129
FGD5-AS1,2,0.0237
MCEE,4,-0.0001
AL024498.1,4,-0.0132
AC036111.1,2,-0.0063
RRP12,2,0.0049
RNU6-662P,4,-0.0138
AL024508.1,2,-0.0136
RN7SL571P,2,-0.0138
RRP15,4,0.0025
ZIK1,3,-0.0131
CT45A10,2,-0.0138
MIR4659A,2,-0.0138
MIR4659B,2,-0.0138
AL135908.1,4,-0.0138
ECRG4,3,-0.0138
RNU6-661P,3,-0.0129
MOCS1,4,0.0009
RN7SL570P,2,-0.0138
TRBV12-1,4,-0.0138
AP001086.1,2,-0.0132
TRBV12-2,4,-0.0138
TRBV12-3,4,-0.0138
TRBV12-4,4,-0.0138
TRBV12-5,4,-0.0138
RASSF10,2,-0.0137
RRP36,4,0.0855
AC104506.1,3,-0.0130
PAIP2,3,0.0098
RNU6-664P,3,-0.0138
ZIM2,3,-0.0138
PAIP1,3,0.0464
ZIM3,3,-0.0138
ARHGEF9-IT1,2,-0.0130
AC010359.1,3,-0.0094
AC010359.2,3,-0.0113
MCF2,2,-0.0079
MOCOS,2,-0.0039
AC010359.3,3,-0.0124
AC104350.1,4,-0.0138
RRP1B,2,0.0177
AP002990.1,2,-0.0128
HERC2P10,4,-0.0129
AC069240.1,3,-0.0138
HERC2P11,4,-0.0138
AL161719.1,2,-0.0138
RNASEH2CP1,2,-0.0138
RBMS1P1,3,-0.0134
RNU6-663P,2,-0.0138
DNM3OS,4,-0.0134
MT1DP,2,-0.0138
AP001922.3,2,-0.0138
AP001922.4,2,-0.0138
AP001922.5,2,-0.0137
TMEM252-DT,2,-0.0138
AP001922.6,2,-0.0138
AP001922.1,2,-0.0138
AP001922.2,2,-0.0138
UICLM,3,-0.0138
AC007161.1,4,-0.0132
AC007161.2,4,-0.0132
AC007161.3,4,-0.0138
DIO1,3,-0.0134
DIO2,2,-0.0137
DIO3,2,-0.0138
FAM91A1,4,0.0624
AP007216.1,2,-0.0138
AP007216.2,2,-0.0138
AC092803.2,NA,-0.0138
AC092803.3,NA,-0.0133
AC092803.4,4,-0.0138
MT1CP,2,-0.0138
TBCAP1,2,-0.0131
AC007557.1,3,-0.0138
TBCAP2,3,-0.0131
AC007557.2,3,-0.0138
AC007557.3,3,-0.0138
TBCAP3,2,-0.0135
AC007557.4,3,-0.0138
AC067969.1,3,-0.0138
AC067969.2,3,-0.0138
AC092803.1,4,-0.0132
PMM2P2,2,-0.0134
AF241728.1,2,-0.0137
AF241728.2,2,-0.0135
RNU6-660P,3,-0.0138
OR7E62P,4,-0.0138
AC005741.1,3,-0.0138
GLUD1P2,2,-0.0138
PMM2P1,2,-0.0138
H2BC19P,4,-0.0133
AC006478.1,NA,-0.0138
AC006478.2,NA,-0.0138
CD300LB,3,-0.0138
CD300LD,3,-0.0136
CD300LF,3,-0.0138
CD300LG,3,-0.0137
MCL1,4,0.0644
SRSF10P1,2,-0.0133
AC108097.1,2,-0.0137
GLUD1P3,2,-0.0116
GLUD1P4,2,-0.0138
GLUD1P9,2,-0.0138
OSCP1,3,-0.0080
RPL36AP55,2,-0.0138
AC082650.1,2,-0.0138
MCM7,4,0.1181
MCM8,6,0.0015
AC082650.2,NA,-0.0138
COL14A1,4,-0.0130
MCM9,2,-0.0121
AC025370.1,4,-0.0138
AC025370.2,4,-0.0101
AC026355.1,4,-0.0138
AC026355.2,4,-0.0138
AC026355.3,4,-0.0116
AC026355.4,4,-0.0138
SRIP1,2,-0.0138
SRIP2,2,-0.0138
H2BC16P,4,-0.0134
SRIP3,2,-0.0138
AC027088.1,4,-0.0138
CEP170B,2,0.0115
AC025766.1,3,-0.0125
AC027088.2,4,-0.0138
AC027088.3,4,-0.0131
AC073875.1,4,-0.0138
AC027088.4,4,-0.0125
AC027088.5,4,-0.0135
CLEC12A-AS1,3,-0.0138
GGPS1,4,-0.0080
DIS3,2,0.0053
AC004079.2,4,-0.0138
AC004079.3,4,-0.0138
AC004079.4,4,-0.0138
AC004079.5,4,-0.0138
AC004079.1,4,-0.0138
AC009712.1,4,-0.0138
ST20-MTHFS,4,-0.0138
MCM3,4,0.1113
MCM4,2,0.0225
AL589763.1,4,-0.0138
MCM5,5,0.0364
MCM6,3,0.0279
AC096763.1,NA,-0.0138
MCM2,4,0.0024
RPL36AP35,2,-0.0138
RPL36AP36,2,-0.0138
RPL36AP33,2,-0.0127
RPL36AP39,2,-0.0138
AC080011.1,3,-0.0138
AP002906.1,4,-0.0131
BUB3P1,4,-0.0138
AC090398.1,2,-0.0138
AC090398.2,NA,-0.0138
AC007317.1,4,-0.0138
IL21R,3,-0.0136
AC007317.2,NA,-0.0137
RPL36AP43,4,-0.0117
RPL36AP40,2,-0.0117
RPL36AP41,3,-0.0115
ITGA9-AS1,2,-0.0134
RPL36AP45,4,-0.0129
PEX12P1,2,-0.0138
AC084368.1,4,-0.0070
AL391117.1,2,-0.0138
RPL36AP48,3,-0.0125
AL162391.1,NA,-0.0138
MAB21L3,3,-0.0137
MAB21L4,3,-0.0136
AL162391.2,2,-0.0138
AC092793.1,3,-0.0138
GPC3-AS1,2,-0.0137
MAB21L1,2,-0.0135
LIFR-AS1,3,-0.0137
MAB21L2,2,-0.0136
AP003485.1,2,-0.0138
AP003485.2,2,-0.0138
RPL36AP53,2,-0.0138
RPL36AP54,2,-0.0131
RPL36AP51,4,-0.0137
RPL36AP52,2,-0.0133
OR7E66P,4,-0.0138
IL1RN,3,-0.0138
IL23R,3,-0.0137
OSBPL9P5,3,-0.0138
OSBPL9P1,4,-0.0138
CALR4P,3,-0.0117
AC124862.1,3,-0.0135
OSBPL9P2,2,-0.0138
OSBPL9P3,2,-0.0138
WDR5B-DT,4,-0.0114
OSBPL9P4,3,-0.0138
SCAANT1,4,-0.0103
IL1R1,3,-0.0090
IL1R2,3,-0.0133
AC078923.1,3,-0.0135
AF201337.1,4,-0.0132
MIR133A1HG,2,-0.0134
ARHGAP29-AS1,3,-0.0137
IL23A,3,-0.0115
NDUFS5P1,2,-0.0128
NDUFS5P2,3,-0.0138
OR3B1P,2,-0.0138
NDUFS5P3,3,-0.0134
NDUFS5P4,2,-0.0136
AC018634.1,4,-0.0138
AC005011.1,4,-0.0138
NDUFS5P5,2,-0.0138
NDUFS5P6,4,-0.0138
AC082651.1,4,-0.0138
SH2D2A,4,-0.0135
AC082651.2,4,-0.0138
AC082651.3,4,-0.0138
OR2AI1P,3,-0.0138
OTUD4P1,3,-0.0135
MT1JP,2,-0.0138
AC082651.4,4,-0.0138
OR7E59P,4,-0.0138
AC011676.1,4,-0.0102
AC011676.2,4,-0.0133
AC011676.3,4,-0.0122
AC011676.4,4,-0.0138
AC011676.5,4,-0.0133
SH2D1A,2,-0.0138
SH2D1B,4,-0.0138
AL451048.1,2,-0.0138
PSMA1P1,2,-0.0131
AC025277.1,3,-0.0138
Z99497.1,2,-0.0138
Z99497.2,2,-0.0138
MT1IP,2,-0.0138
AC100775.1,2,-0.0138
MRPS31P1,NA,-0.0138
MCUB,2,-0.0121
SIPA1L2,4,0.0022
MRPS31P4,2,-0.0126
MRPS31P5,2,-0.0131
SIPA1L3,3,-0.0075
MRPS31P2,2,-0.0137
SOX5-AS1,3,-0.0137
SIPA1L1,2,-0.0084
H2BC20P,4,-0.0127
IGHD2-21,2,-0.0138
COX6CP18,2,-0.0138
COX6CP16,2,-0.0136
COX6CP17,2,-0.0135
COX6CP14,2,-0.0132
COX6CP15,2,-0.0138
COX6CP12,2,-0.0138
COX6CP13,3,-0.0134
COX6CP10,2,-0.0131
COX6CP11,2,-0.0138
MT1P3,6,-0.0138
AC130651.1,3,-0.0120
FABP6-AS1,3,-0.0138
MT1P1,2,-0.0138
C1QTNF12,3,-0.0136
AL589669.1,2,-0.0132
AC242426.1,4,-0.0138
AC242426.2,4,-0.0138
RPS3AP9,4,-0.0138
AMER1,2,-0.0092
AMER2,2,-0.0138
AMER3,3,-0.0138
AL359636.1,2,-0.0138
AL359636.2,2,-0.0137
RPS3AP5,2,-0.0131
RSF1-IT1,2,-0.0136
RPS3AP6,4,-0.0102
RPS3AP7,4,-0.0136
RSF1-IT2,2,-0.0130
RPS3AP8,4,-0.0138
RPS3AP1,2,-0.0138
RPS3AP2,3,-0.0134
RPS3AP3,6,-0.0116
RPS3AP4,2,-0.0138
AGAP2-AS1,3,-0.0124
AC009951.2,3,-0.0138
AC009951.3,3,-0.0138
AL442224.1,2,-0.0138
AC009951.1,3,-0.0138
AC009951.6,3,-0.0127
AC009951.4,3,-0.0111
AC009951.5,3,-0.0116
AC022513.1,3,-0.0138
AC027338.1,3,-0.0136
AC027338.2,3,-0.0138
IKBKB-DT,3,-0.0138
AC007556.1,3,-0.0138
QPCT,4,0.8257
IGHD2-15,2,-0.0138
SIPA1,2,-0.0018
SOCS2P2,5,-0.0138
AL451142.2,2,-0.0138
AL451142.1,2,-0.0138
AC108681.1,4,-0.0138
SOCS2P1,6,-0.0138
C3orf62,2,-0.0125
H2AL1MP,2,-0.0138
AL138740.1,4,-0.0138
AC095050.1,2,-0.0137
AC095050.2,2,-0.0138
IGHVII-33-1,2,-0.0138
C3orf70,4,-0.0078
SPECC1L,5,0.0007
IGHV3OR15-7,4,-0.0138
TIMELESS,3,0.0010
AL139234.1,NA,-0.0121
SNORA48B,2,-0.0138
RN7SL569P,4,-0.0119
C3orf85,4,-0.0137
C3orf86,2,-0.0138
CAMSAP1,2,0.0003
CAMSAP2,4,0.0212
C3orf80,4,-0.0129
C3orf84,2,-0.0137
NPC1L1,4,-0.0138
AMELX,2,-0.0138
AMELY,2,-0.0138
RWDD4P1,4,-0.0113
RWDD4P2,4,-0.0065
PNPT1,4,0.0398
RN7SL568P,4,-0.0125
CAMSAP3,3,-0.0137
AC024075.1,3,-0.0073
AC024075.2,3,-0.0102
AL671762.1,4,-0.0138
ZFP91P1,3,-0.0137
AC024075.3,3,-0.0096
RN7SL567P,2,-0.0138
TPBGL-AS1,2,-0.0138
AC104590.1,4,-0.0136
C3orf22,4,-0.0138
C3orf20,2,-0.0136
AC104986.1,4,-0.0124
AL117329.2,5,-0.0138
AL117329.1,5,-0.0137
RNU6-658P,3,-0.0114
SNORA41B,4,-0.0138
C3orf38,4,0.0088
RN7SL566P,3,-0.0035
C3orf33,4,-0.0118
C3orf36,4,-0.0138
C1QTNF9B,2,-0.0138
AL390862.1,NA,-0.0138
RNU6-657P,2,-0.0138
HNRNPD-DT,2,-0.0134
MIR1289-1,6,-0.0129
MIR1289-2,3,-0.0138
C3orf49,4,-0.0129
SNORA1B,4,-0.0136
AC010598.1,3,-0.0116
AC034205.1,3,-0.0138
SNORA18,2,-0.0138
AC034205.2,3,-0.0138
SNORA19,2,-0.0126
AC034205.3,3,-0.0138
RN7SL565P,2,-0.0138
SNORA15,4,-0.0107
SNORA12,2,0.3354
SNORA13,3,-0.0014
SNORA10,3,-0.0138
SNORA11,2,-0.0012
AC010608.1,3,-0.0138
AC010608.2,3,-0.0138
AC010608.3,3,-0.0138
C3orf52,4,-0.0080
C3orf56,4,-0.0138
AC034195.1,2,-0.0137
RNU6-659P,2,-0.0138
RN7SL564P,2,0.0196
PNPP1,NA,-0.0138
RALGAPA1P1,2,-0.0132
SNORA40,2,-0.0138
MDC1,4,0.0007
AC009127.1,2,-0.0137
AC009127.2,2,-0.0138
AL591004.1,2,-0.0138
AL157935.1,2,-0.0095
AL157935.2,2,-0.0138
AC106870.2,4,-0.0138
AC106870.3,4,-0.0136
SNORA3B,2,-0.0010
MIR4666A,4,-0.0134
SNORA3C,3,-0.0138
MIR4666B,2,-0.0138
SNORA3A,2,-0.0138
AC008632.1,3,-0.0138
KRTAP3-4P,3,-0.0138
IL4I1,3,-0.0136
AL353997.3,3,-0.0138
AL353997.4,3,-0.0138
SNORA38,4,0.0621
AL353997.1,3,-0.0138
AL353997.2,3,-0.0138
AC110809.1,2,-0.0138
AC023090.2,2,-0.0135
RN7SL587P,2,-0.0037
SNORA37,2,0.0133
AL353997.5,3,-0.0138
RNU6-678P,4,-0.0112
SNORA35,2,-0.0138
TGIF2P1,4,-0.0118
SNORA32,2,-0.0138
SNORA33,2,0.0165
SNORA30,3,-0.0111
SNORA31,2,-0.0138
AC023090.1,2,-0.0138
AC026116.1,3,-0.0138
SNORA2C,3,-0.0126
SNORA2A,3,0.0045
SNORA2B,3,-0.0078
AR,2,-0.0136
SNORA29,2,-0.0138
SNORA27,2,-0.0138
AC106870.1,4,-0.0138
SNORA28,2,0.0101
RNU6-677P,2,-0.0138
SNORA25,2,-0.0138
SNORA26,2,-0.0138
RN7SL586P,2,-0.0137
SNORA23,2,0.1820
SNORA24,2,-0.0138
SNORA21,3,-0.0138
SNORA22,4,0.0305
CGGBP1,4,0.0350
SNORA20,2,-0.0095
GRID2IP,4,-0.0137
AL353611.2,2,-0.0138
SNORA61,3,-0.0138
SNORA62,2,-0.0136
SNORA60,6,-0.0138
ACTL7A,2,-0.0137
ACTL7B,2,-0.0138
AL353611.1,2,-0.0138
C2CD4D-AS1,4,-0.0135
SNORA5B,4,-0.0138
AL138789.1,3,-0.0129
SNORA5C,4,0.0603
C2,4,-0.0136
C3,3,-0.0137
DYNC2LI1,4,-0.0008
SNORA5A,4,0.0087
C5,2,-0.0130
C6,3,-0.0138
C7,3,-0.0138
C9,3,-0.0136
SNORA58,4,-0.0068
SNORA56,2,-0.0138
RN7SL585P,2,-0.0138
SNORA57,2,-0.0138
SNORA54,2,0.1595
SNORA55,3,-0.0138
SNORA52,2,-0.0138
SNORA53,3,0.4909
SNORA51,6,-0.0131
PES1P1,2,-0.0138
SEMA6A-AS1,3,-0.0021
PES1P2,3,-0.0138
SEMA6A-AS2,3,-0.0135
CP,4,-0.0131
CS,3,0.0450
SNORA49,3,0.1339
SNORA47,3,-0.0039
SNORA48,3,-0.0138
RNU6-679P,3,-0.0138
AC243591.1,2,-0.0138
RN7SL584P,4,-0.0138
SNORA46,2,-0.0049
SNORA44,3,-0.0138
SNORA41,3,-0.0138
SNORA84,2,-0.0119
LRSAM1,2,-0.0095
SNORA81,4,-0.0138
QPRT,3,0.1136
ECSIT,3,0.0065
SNORA7B,4,0.0757
SNORA7A,2,-0.0138
AC002519.1,3,-0.0137
AC002519.2,3,-0.0138
AC103760.1,4,-0.0137
SNORA78,3,-0.0138
SNORA79,2,-0.0127
RN7SL583P,3,-0.0136
SNORA77,4,-0.0031
SNORA74,3,-0.0127
AC095052.1,2,-0.0136
SNORA75,2,-0.0121
RNU6-674P,4,-0.0117
SNORA72,4,-0.0138
SNORA73,2,-0.0138
SNORA70,2,-0.0138
SNORA71,2,-0.0138
ACTL6B,4,-0.0138
ACTL6A,4,0.0281
SIRT4,3,-0.0117
SIRT5,4,-0.0072
SIRT6,3,-0.0032
