HGNC_Symbol,log2R_CNA,Z_Score
HTR2C,1,-0.0187
AC007066.3,2,-0.0181
HTR2A,1,-0.0187
HCFC1-AS1,2,-0.0154
AC005888.1,2,-0.0188
AL160006.1,2,-0.0147
MBL2,1,-0.0187
AP003484.1,2,-0.0186
VPS13C,2,0.0145
HTR3E,2,-0.0188
DHPS,1,-0.0163
VPS13D,2,0.0171
HTR3C,2,-0.0188
VPS13A,2,-0.0017
HTR3D,2,-0.0188
VPS13B,2,0.0018
HTR3A,1,-0.0187
HTR3B,1,-0.0188
CD24P4,1,-0.0180
CD24P1,2,-0.0186
CD24P2,1,-0.0188
AC106774.1,2,-0.0188
TOLLIP-DT,2,-0.0158
IL2RG,1,-0.0187
AL078581.1,1,-0.0161
AL078581.4,1,-0.0162
AC113391.2,2,-0.0188
AL078581.2,1,-0.0162
AL078581.3,1,-0.0188
AC113391.1,2,-0.0188
CNPY2-AS1,2,-0.0180
CYP4A27P,2,-0.0183
OR7E55P,2,-0.0187
AC067968.1,2,-0.0188
OR7E53P,2,-0.0188
GPKOW,1,0.0743
TRDJ2,2,-0.0188
TRDJ3,2,-0.0188
TRDJ1,2,-0.0170
HTR5A,3,-0.0188
AC093382.1,1,-0.0180
IL2RA,1,-0.0188
ANKRD62P1-PARP4P3,1,-0.0188
TRDJ4,2,-0.0188
IL2RB,1,-0.0187
AL035670.1,1,-0.0188
CYP4A26P,2,-0.0188
AC067968.2,2,-0.0188
RNU7-9P,1,-0.0188
AC106045.1,NA,-0.0188
AC002996.1,2,-0.0188
OR2AH1P,2,-0.0188
AC007795.1,2,-0.0188
PEX26,1,-0.0125
AC010941.1,2,-0.0188
IL36A,2,-0.0188
IL36B,2,-0.0188
OR7E43P,2,-0.0188
AC090740.1,2,-0.0188
RNU7-8P,2,-0.0188
AL451049.1,1,-0.0188
SEZ6L-AS1,1,-0.0188
DMD-AS3,1,-0.0188
ZNF542P,2,0.0086
AC098828.1,1,-0.0187
CRISPLD1,2,0.0014
CRISPLD2,2,-0.0182
TBC1D26-AS1,1,-0.0188
DOCK9-DT,1,-0.0173
DHX8,1,0.0031
DHX9,2,0.2356
AC116533.1,2,0.0398
AC080013.1,2,-0.0172
MC2R,1,-0.0188
AC093142.1,2,-0.0186
AC080013.2,2,-0.0184
AC080013.3,2,-0.0188
STK25P1,1,-0.0188
AC080013.4,2,-0.0172
AC005252.2,2,-0.0188
OR7E47P,2,-0.0188
AC005252.3,2,-0.0188
AC005252.4,2,-0.0187
SLC10A4,2,-0.0187
SLC10A5,2,-0.0166
SLC10A6,2,-0.0185
AC005252.1,2,-0.0188
SLC10A7,2,-0.0108
TRDV2,2,-0.0187
TRDV3,2,-0.0188
SLC10A1,1,-0.0156
SLC10A2,2,-0.0187
SLC10A3,2,0.0661
TRDV1,2,-0.0188
IL36G,2,-0.0184
AC022023.1,1,-0.0188
AC022023.2,1,-0.0187
PEX5L,2,-0.0185
AL162393.1,2,-0.0188
MC1R,2,-0.0159
AL021368.5,NA,-0.0188
AL021368.1,1,-0.0188
AL021368.2,1,-0.0184
AL021368.3,1,-0.0188
AL021368.4,1,-0.0188
OR7E46P,2,-0.0188
OR3A4P,1,-0.0188
AL137076.1,2,-0.0188
MC4R,1,-0.0186
MIR223HG,1,-0.0188
ZHX2,2,-0.0146
ZHX3,2,0.0145
MLECP1,1,-0.0188
CACYBP,2,0.0799
RNU7-4P,2,-0.0188
ZHX1,2,0.0498
RNF144A,1,-0.0107
MC3R,2,-0.0188
RNF144B,2,-0.0185
AP005057.1,1,-0.0188
RNU7-7P,1,-0.0188
PEX16,2,0.0110
PEX19,2,0.0849
MT2P1,2,-0.0095
RNU7-6P,2,-0.0188
PEX10,2,0.0053
PEX12,1,-0.0110
PEX13,2,0.0274
PEX14,2,0.0172
MC5R,1,-0.0187
PPM1J-DT,2,-0.0187
AL033523.1,2,-0.0186
AL033523.2,2,-0.0188
RN7SL559P,2,-0.0149
SNORA58B,2,-0.0184
INPPL1,2,0.0663
AC027673.1,1,-0.0188
IGF1R,2,-0.0044
PPIP5K1,1,-0.0142
PPIP5K2,2,0.0065
AL691449.1,2,-0.0188
AL139379.1,NA,-0.0188
MIR6129,2,-0.0175
MIR6127,2,-0.0188
MIR6128,2,-0.0188
MIR6125,2,-0.0188
MIR6126,2,-0.0188
MIR6124,2,-0.0188
SNORA59A,2,-0.0110
SNORA59B,1,-0.0185
RN7SL558P,2,-0.0142
NDFIP2-AS1,1,-0.0188
DHDDS,2,0.0090
AL357084.1,1,-0.0188
AC006238.1,1,-0.0185
AC006238.2,1,-0.0187
RNU6-649P,1,-0.0188
AC104841.1,1,-0.0145
RBMS2P1,2,-0.0185
AL390038.1,2,-0.0188
RN7SL557P,2,-0.0188
HTRA3,2,-0.0179
HTRA4,2,-0.0180
HTRA1,1,0.1409
HTRA2,2,0.0118
RNU7-3P,1,-0.0151
AC008635.1,2,-0.0149
AL391845.1,2,-0.0188
AL391845.2,2,-0.0188
AL392185.1,2,-0.0188
HULC,2,-0.0185
RN7SL556P,2,-0.0186
ZNF350-AS1,2,-0.0173
CHCHD10,1,0.0870
RNU7-2P,1,-0.0188
IGF2R,1,0.0268
AC010451.1,2,-0.0186
AC010451.2,2,-0.0188
AL355916.1,1,-0.0161
AL355916.2,1,-0.0186
AL355916.3,1,-0.0188
OR7M1P,1,-0.0185
AP000842.3,1,-0.0186
AP000842.1,1,-0.0188
AP000842.2,1,-0.0187
AL353759.1,2,-0.0139
AC010451.3,2,-0.0188
AP003973.1,1,-0.0188
AP003973.2,1,-0.0188
AP003973.3,1,-0.0188
RN7SL555P,2,-0.0171
AP003973.4,NA,-0.0188
AC100870.1,2,-0.0188
AC119424.1,2,-0.0181
AL136102.1,NA,-0.0188
AC034206.1,2,-0.0188
ZIC2,1,-0.0179
ZIC3,2,-0.0187
ZIC1,2,-0.0081
RNU6-646P,2,-0.0175
MIR6165,2,-0.0188
AC019127.1,1,-0.0187
HUNK,1,-0.0188
IGHV2OR16-5,2,-0.0188
Z99496.1,1,-0.0180
RBM48P1,2,-0.0188
RN7SL554P,2,-0.0185
RNU6-645P,2,-0.0183
MSH2-OT1,2,-0.0186
AC107029.1,2,-0.0187
AC107029.2,2,-0.0187
AL954722.1,NA,-0.0182
RNU6-648P,1,-0.0188
CLVS2,1,-0.0187
AP001180.5,1,-0.0188
RN7SL553P,2,-0.0188
AP001180.3,1,-0.0188
AL512646.1,2,-0.0188
AP001180.4,1,-0.0188
AP001180.1,1,-0.0188
AP001180.2,1,-0.0188
CLVS1,2,-0.0187
MIR6130,1,-0.0188
MIR6131,2,-0.0188
AL138885.1,2,-0.0188
AL138885.2,2,-0.0186
AL138885.3,NA,-0.0186
ZIC4,2,-0.0176
ZIC5,1,-0.0187
AL121785.1,2,-0.0188
RNU6-647P,1,-0.0183
RN7SL552P,2,-0.0164
MIR6134,1,-0.0188
AL034351.3,2,-0.0186
MNX1-AS1,3,-0.0186
MIR6132,3,-0.0188
MNX1-AS2,3,-0.0185
MIR6133,3,-0.0154
AL034351.4,2,-0.0187
RPL36AP13,1,-0.0172
RPL36AP14,2,-0.0188
RPL36AP15,2,-0.0080
RPL36AP16,2,-0.0153
EPS15-AS1,2,-0.0183
BPTFP1,2,-0.0188
SCN11A,2,-0.0187
RNU6-666P,1,-0.0188
RN7SL575P,2,-0.0183
AC084128.1,2,-0.0188
RPL36AP21,2,-0.0184
SSTR5-AS1,2,-0.0187
AC010609.1,2,-0.0188
RPL36AP29,2,-0.0183
RPL36AP26,2,-0.0166
HUS1,2,0.0020
SCN10A,2,-0.0188
RNU6-665P,2,-0.0183
SRFBP1,2,0.0404
RN7SL574P,2,-0.0160
AC099511.1,2,-0.0188
SNORA50A,2,-0.0188
SNORA50B,1,-0.0188
SNORA50C,2,-0.0188
SNORA50D,2,-0.0188
AL133211.1,1,-0.0188
AC111149.1,2,-0.0187
AC111149.2,2,-0.0188
RRP7A,1,0.0047
RNU6-668P,2,-0.0188
RN7SL573P,2,-0.0188
C3orf18,2,-0.0112
AC009093.10,2,-0.0184
AC009093.11,2,-0.0188
MCAM,1,0.2977
AC083875.1,3,-0.0159
C3orf14,2,-0.0104
MCAT,1,-0.0013
AC123784.1,NA,-0.0188
ZNF559-ZNF177,1,-0.0185
AC008873.1,2,-0.0184
OR10AH1P,2,-0.0187
RNU6-667P,2,-0.0188
RPL36AP10,2,-0.0186
AL353614.1,2,-0.0188
MOCS2,2,0.0190
MOCS3,2,-0.0033
AL024498.2,2,-0.0188
AC036111.2,2,-0.0188
AC036111.3,2,-0.0188
FGD5-AS1,2,0.1634
MCEE,2,0.0061
AL024498.1,2,-0.0184
AC036111.1,2,-0.0184
RRP12,1,0.0184
RNU6-662P,2,-0.0188
AL024508.1,1,-0.0185
RN7SL571P,1,-0.0188
RRP15,2,0.0124
ZIK1,2,-0.0049
CT45A10,2,0.0910
MIR4659A,2,-0.0188
MIR4659B,2,-0.0188
AL135908.1,1,-0.0188
ECRG4,2,-0.0183
RNU6-661P,2,-0.0166
MOCS1,1,-0.0130
RN7SL570P,2,-0.0188
TRBV12-1,3,-0.0188
AP001086.1,1,-0.0152
TRBV12-2,3,-0.0188
TRBV12-3,3,-0.0182
TRBV12-4,3,-0.0182
TRBV12-5,3,-0.0174
RASSF10,2,-0.0186
RRP36,1,0.0694
AC104506.1,2,-0.0164
PAIP2,2,0.0421
ZIM2,2,-0.0188
RNU6-664P,1,-0.0188
PAIP1,2,0.1198
ZIM3,2,-0.0188
AC010359.1,2,-0.0131
ARHGEF9-IT1,1,-0.0180
MCF2,1,-0.0187
AC010359.2,2,-0.0160
AC010359.3,2,-0.0179
MOCOS,1,0.0059
AC104350.1,2,-0.0188
RRP1B,1,0.0258
AP002990.1,2,-0.0144
HERC2P10,1,-0.0182
HERC2P11,1,-0.0188
AC069240.1,2,-0.0188
AL161719.1,2,-0.0188
RNASEH2CP1,1,-0.0188
RBMS1P1,2,-0.0165
RNU6-663P,2,-0.0188
DNM3OS,2,0.0209
MT1DP,2,-0.0171
AP001922.3,2,-0.0183
AP001922.4,2,-0.0169
AP001922.5,2,-0.0183
AP001922.6,2,-0.0188
TMEM252-DT,2,-0.0187
AP001922.1,2,-0.0188
AP001922.2,2,-0.0185
UICLM,1,-0.0187
AC007161.1,2,-0.0186
AC007161.2,2,-0.0185
AC007161.3,2,-0.0188
DIO1,2,-0.0180
DIO2,1,-0.0121
DIO3,1,-0.0187
FAM91A1,2,0.0465
AP007216.1,2,-0.0188
AP007216.2,2,-0.0188
AC092803.2,NA,-0.0188
AC092803.3,NA,-0.0185
AC092803.4,2,-0.0177
MT1CP,2,-0.0188
AC007557.1,1,-0.0188
TBCAP1,1,-0.0168
AC007557.2,1,-0.0188
TBCAP2,2,-0.0143
AC007557.3,1,-0.0188
TBCAP3,2,-0.0185
AC007557.4,1,-0.0188
AC067969.1,2,-0.0188
AC067969.2,2,-0.0188
AC092803.1,2,-0.0171
PMM2P2,1,-0.0187
AF241728.1,1,-0.0183
AF241728.2,1,-0.0181
RNU6-660P,2,-0.0188
OR7E62P,2,-0.0188
AC005741.1,2,-0.0188
GLUD1P2,1,-0.0187
PMM2P1,1,-0.0188
H2BC19P,2,-0.0166
AC006478.1,NA,-0.0188
AC006478.2,NA,-0.0188
CD300LB,2,-0.0187
CD300LD,2,-0.0188
CD300LF,2,-0.0188
CD300LG,1,-0.0187
MCL1,2,0.5699
SRSF10P1,1,-0.0185
GLUD1P3,1,-0.0148
AC108097.1,2,-0.0188
GLUD1P4,1,-0.0188
GLUD1P9,1,-0.0188
OSCP1,2,-0.0101
RPL36AP55,1,-0.0186
AC082650.1,2,-0.0188
MCM7,2,0.1891
COL14A1,2,-0.0186
AC082650.2,NA,-0.0188
MCM8,2,-0.0087
AC025370.1,2,-0.0188
MCM9,1,-0.0139
AC025370.2,2,-0.0157
AC026355.1,2,-0.0184
AC026355.2,2,-0.0185
AC026355.3,2,-0.0186
AC026355.4,2,-0.0187
SRIP1,2,-0.0188
SRIP2,1,-0.0188
H2BC16P,2,-0.0174
SRIP3,1,-0.0188
AC027088.1,2,-0.0188
CEP170B,1,-0.0114
AC025766.1,2,-0.0160
AC027088.2,2,-0.0188
AC027088.3,2,-0.0187
AC027088.4,2,-0.0186
AC073875.1,2,-0.0188
AC027088.5,2,-0.0188
CLEC12A-AS1,2,-0.0188
GGPS1,2,-0.0011
DIS3,1,0.0071
AC004079.2,2,-0.0188
AC004079.3,2,-0.0188
AC004079.4,2,-0.0188
AC004079.5,2,-0.0188
AC004079.1,2,-0.0188
AC009712.1,2,-0.0188
MCM3,1,0.1631
ST20-MTHFS,2,-0.0188
MCM4,2,0.1350
AL589763.1,2,-0.0188
MCM5,1,0.0355
MCM6,1,0.0879
AC096763.1,NA,-0.0188
MCM2,2,0.1026
RPL36AP35,2,-0.0188
RPL36AP36,1,-0.0188
RPL36AP33,2,-0.0160
RPL36AP39,2,-0.0182
AC080011.1,2,-0.0188
AP002906.1,2,-0.0186
BUB3P1,2,-0.0188
AC090398.1,1,-0.0188
AC090398.2,NA,-0.0187
AC007317.1,3,-0.0184
IL21R,2,-0.0187
AC007317.2,NA,-0.0162
RPL36AP43,2,-0.0162
RPL36AP40,2,-0.0185
RPL36AP41,2,-0.0161
ITGA9-AS1,2,-0.0186
RPL36AP45,2,-0.0183
PEX12P1,1,-0.0188
RPL36AP48,2,-0.0172
AL391117.1,2,-0.0173
AC084368.1,2,-0.0174
AL162391.1,NA,-0.0188
MAB21L3,2,-0.0188
AL162391.2,2,-0.0188
MAB21L4,1,-0.0188
AC092793.1,2,-0.0188
GPC3-AS1,2,-0.0188
MAB21L1,1,-0.0187
LIFR-AS1,2,-0.0179
MAB21L2,2,-0.0186
AP003485.1,1,-0.0188
AP003485.2,1,-0.0188
RPL36AP53,1,-0.0186
RPL36AP54,2,-0.0172
RPL36AP51,2,-0.0185
OR7E66P,2,-0.0188
RPL36AP52,1,-0.0167
IL1RN,2,-0.0188
IL23R,2,-0.0187
OSBPL9P5,2,-0.0188
AC124862.1,1,-0.0174
OSBPL9P1,2,-0.0188
CALR4P,2,-0.0187
OSBPL9P2,1,-0.0187
OSBPL9P3,1,-0.0188
WDR5B-DT,2,-0.0155
OSBPL9P4,2,-0.0188
SCAANT1,2,-0.0157
IL1R1,2,0.1257
AC078923.1,2,-0.0186
IL1R2,2,-0.0159
MIR133A1HG,1,-0.0184
AF201337.1,2,-0.0149
ARHGAP29-AS1,2,-0.0185
IL23A,2,-0.0178
NDUFS5P1,1,-0.0186
OR3B1P,2,-0.0188
NDUFS5P2,2,-0.0188
NDUFS5P3,2,-0.0186
AC018634.1,2,-0.0188
NDUFS5P4,2,-0.0188
AC005011.1,2,-0.0188
NDUFS5P5,2,-0.0188
NDUFS5P6,2,-0.0188
AC082651.1,1,-0.0187
SH2D2A,2,-0.0170
AC082651.2,1,-0.0188
AC082651.3,1,-0.0187
OR2AI1P,2,-0.0188
OTUD4P1,2,-0.0186
MT1JP,2,-0.0187
AC082651.4,1,-0.0187
OR7E59P,2,-0.0188
AC011676.1,2,-0.0178
AC011676.2,2,-0.0185
AC011676.3,2,-0.0177
AC011676.4,2,-0.0188
AC011676.5,2,-0.0186
SH2D1A,2,-0.0180
SH2D1B,2,-0.0187
AL451048.1,1,-0.0183
PSMA1P1,1,-0.0185
AC025277.1,2,-0.0188
Z99497.1,1,-0.0188
Z99497.2,1,-0.0188
AC100775.1,1,-0.0188
MT1IP,2,-0.0188
MRPS31P1,2,-0.0188
MCUB,2,-0.0131
MRPS31P4,1,-0.0165
SIPA1L2,2,-0.0075
MRPS31P5,1,-0.0182
SIPA1L3,2,-0.0115
MRPS31P2,2,-0.0188
SIPA1L1,1,-0.0104
SOX5-AS1,2,-0.0179
H2BC20P,2,-0.0118
IGHD2-21,1,-0.0188
COX6CP18,2,-0.0188
COX6CP16,2,-0.0183
COX6CP17,1,-0.0188
COX6CP14,2,-0.0140
COX6CP15,1,-0.0188
COX6CP12,1,-0.0188
COX6CP13,2,-0.0178
COX6CP10,2,-0.0179
AC130651.1,2,-0.0154
MT1P3,2,-0.0188
COX6CP11,1,-0.0188
MT1P1,2,-0.0183
FABP6-AS1,2,-0.0187
C1QTNF12,2,-0.0182
AC242426.1,2,-0.0185
AL589669.1,1,-0.0188
AC242426.2,2,-0.0187
AMER1,1,-0.0084
RPS3AP9,2,-0.0188
AMER2,2,-0.0188
AL359636.1,2,-0.0188
AMER3,1,-0.0188
AL359636.2,2,-0.0185
RPS3AP5,1,-0.0130
RSF1-IT1,2,-0.0180
RPS3AP6,1,-0.0026
RPS3AP7,2,-0.0182
RSF1-IT2,2,-0.0171
RPS3AP8,2,-0.0184
RPS3AP1,1,-0.0188
RPS3AP2,2,-0.0181
RPS3AP3,2,-0.0157
RPS3AP4,2,-0.0185
AGAP2-AS1,2,-0.0182
AC009951.2,1,-0.0188
AC009951.3,1,-0.0188
AL442224.1,2,-0.0188
AC009951.1,1,-0.0188
AC009951.6,1,-0.0146
AC009951.4,1,-0.0136
AC009951.5,1,-0.0150
AC022513.1,2,-0.0188
AC027338.1,2,-0.0185
AC027338.2,2,-0.0188
IKBKB-DT,2,-0.0186
AC007556.1,1,-0.0186
QPCT,2,-0.0096
IGHD2-15,1,-0.0188
SIPA1,2,0.0003
SOCS2P2,1,-0.0188
AL451142.2,2,-0.0188
AL451142.1,2,-0.0188
SOCS2P1,2,-0.0188
AC108681.1,2,-0.0188
H2AL1MP,1,-0.0188
C3orf62,2,-0.0140
AL138740.1,3,-0.0188
AC095050.1,2,-0.0188
AC095050.2,2,-0.0188
IGHVII-33-1,1,-0.0188
C3orf70,2,-0.0185
SPECC1L,1,-0.0066
IGHV3OR15-7,1,-0.0188
TIMELESS,2,0.0212
AL139234.1,NA,-0.0169
SNORA48B,1,-0.0184
RN7SL569P,3,-0.0186
C3orf85,2,-0.0188
C3orf86,2,-0.0187
CAMSAP1,2,0.0043
CAMSAP2,2,0.0461
C3orf80,2,-0.0183
C3orf84,2,-0.0187
NPC1L1,2,-0.0187
AMELX,1,-0.0187
AMELY,1,-0.0188
RWDD4P1,2,-0.0171
PNPT1,2,0.0763
RWDD4P2,2,-0.0013
RN7SL568P,1,-0.0188
CAMSAP3,1,-0.0183
AC024075.1,2,-0.0096
AC024075.2,2,-0.0119
AC024075.3,2,-0.0102
ZFP91P1,1,-0.0183
AL671762.1,2,-0.0188
RN7SL567P,2,-0.0188
TPBGL-AS1,2,-0.0188
AC104590.1,2,-0.0182
C3orf22,2,-0.0187
AC104986.1,2,-0.0177
C3orf20,2,-0.0186
AL117329.2,1,-0.0188
AL117329.1,1,-0.0188
RNU6-658P,2,-0.0166
SNORA41B,1,-0.0188
C3orf38,2,0.0260
RN7SL566P,2,-0.0174
C3orf33,2,-0.0169
C3orf36,2,-0.0165
C1QTNF9B,2,-0.0187
AL390862.1,NA,-0.0188
RNU6-657P,1,-0.0188
HNRNPD-DT,2,-0.0178
MIR1289-1,2,-0.0188
MIR1289-2,2,-0.0188
C3orf49,2,-0.0163
SNORA1B,2,-0.0188
AC010598.1,2,-0.0165
AC034205.1,2,-0.0188
AC034205.2,2,-0.0188
SNORA18,1,-0.0188
SNORA19,1,-0.0113
AC034205.3,2,-0.0188
RN7SL565P,2,-0.0188
SNORA15,2,-0.0061
SNORA12,1,0.4067
SNORA13,2,0.0341
SNORA10,2,-0.0188
SNORA11,1,-0.0066
AC010608.1,2,-0.0188
AC010608.2,2,-0.0188
AC010608.3,2,-0.0188
C3orf52,2,-0.0164
C3orf56,2,-0.0188
AC034195.1,2,-0.0188
RNU6-659P,1,-0.0188
RN7SL564P,1,-0.0131
PNPP1,NA,-0.0188
RALGAPA1P1,2,-0.0177
SNORA40,1,-0.0188
MDC1,2,-0.0010
AC009127.1,2,-0.0187
AC009127.2,2,-0.0187
AL591004.1,1,-0.0188
AL157935.1,2,-0.0182
AL157935.2,2,-0.0184
AC106870.2,1,-0.0188
AC106870.3,1,-0.0188
SNORA3B,2,0.0297
SNORA3C,2,-0.0188
MIR4666A,2,-0.0188
MIR4666B,1,-0.0188
SNORA3A,2,-0.0188
KRTAP3-4P,1,-0.0188
AC008632.1,2,-0.0187
IL4I1,2,-0.0184
AL353997.3,1,-0.0188
AL353997.4,1,-0.0188
SNORA38,2,0.2839
AL353997.1,1,-0.0188
AL353997.2,1,-0.0188
RN7SL587P,1,-0.0079
AC023090.2,1,-0.0181
AC110809.1,2,-0.0187
SNORA37,1,0.0418
AL353997.5,1,-0.0188
RNU6-678P,2,-0.0175
SNORA35,1,-0.0188
TGIF2P1,2,-0.0168
SNORA32,1,-0.0188
SNORA33,1,0.0385
SNORA30,2,-0.0046
SNORA31,1,-0.0170
AC023090.1,1,-0.0186
AC026116.1,2,-0.0187
SNORA2C,2,-0.0168
SNORA2A,2,0.0218
SNORA2B,2,0.0139
AR,1,-0.0120
SNORA29,1,-0.0188
SNORA27,2,-0.0188
AC106870.1,1,-0.0188
SNORA28,1,0.0327
SNORA25,1,-0.0188
RNU6-677P,2,-0.0188
RN7SL586P,1,-0.0186
SNORA26,2,-0.0188
SNORA23,2,0.7060
SNORA24,2,-0.0188
SNORA21,1,-0.0188
SNORA22,2,0.0705
CGGBP1,2,0.0619
SNORA20,1,-0.0098
GRID2IP,2,-0.0188
AL353611.2,2,-0.0187
SNORA61,2,-0.0188
SNORA62,2,-0.0188
SNORA60,2,-0.0188
ACTL7A,2,-0.0185
AL353611.1,2,-0.0188
ACTL7B,2,-0.0187
C2CD4D-AS1,2,-0.0183
AL138789.1,2,-0.0173
SNORA5B,2,-0.0188
C2,2,-0.0182
SNORA5C,2,0.2128
C3,1,0.0791
DYNC2LI1,2,-0.0040
SNORA5A,2,0.0490
C5,2,-0.0120
C6,2,0.0176
C7,2,3.1198
C9,2,-0.0187
SNORA58,2,-0.0091
RN7SL585P,1,-0.0188
SNORA56,2,-0.0188
SNORA57,2,-0.0188
SNORA54,2,0.3758
SNORA55,2,-0.0188
SNORA52,2,-0.0188
SNORA53,2,1.2587
SNORA51,2,-0.0188
PES1P1,2,-0.0188
PES1P2,2,-0.0187
SEMA6A-AS1,2,-0.0181
SEMA6A-AS2,2,-0.0187
CP,2,-0.0136
CS,2,0.1263
SNORA49,2,0.3136
SNORA47,2,0.1149
SNORA48,1,-0.0188
RNU6-679P,2,-0.0188
SNORA46,2,0.0188
AC243591.1,2,-0.0187
RN7SL584P,1,-0.0188
SNORA44,2,-0.0188
SNORA41,1,-0.0188
SNORA84,2,-0.0122
SNORA81,2,-0.0188
LRSAM1,2,-0.0130
QPRT,2,0.0082
ECSIT,1,0.0101
SNORA7B,2,0.0574
SNORA7A,2,-0.0188
AC002519.1,2,-0.0187
AC002519.2,2,-0.0186
AC103760.1,2,-0.0186
SNORA78,2,-0.0188
SNORA79,1,-0.0149
RN7SL583P,2,-0.0186
SNORA77,2,-0.0144
AC095052.1,2,-0.0187
SNORA74,2,-0.0188
SNORA75,2,-0.0188
RNU6-674P,2,-0.0183
SNORA72,1,-0.0188
SNORA73,1,-0.0188
SNORA70,2,-0.0180
SNORA71,2,-0.0188
ACTL6B,2,-0.0188
ACTL6A,2,0.0774
SIRT4,2,-0.0157
SIRT5,2,-0.0048
SIRT6,1,-0.0094
SIRT7,2,-0.0097
