HGNC_Symbol,log2R_CNA,Z_Score
HTR1A,4,-0.0108
HTR1B,2,-0.0108
FBXO34,4,0.0029
FBXO32,6,0.0031
FBXO33,4,-0.0004
FBXO30,2,-0.0073
FBXO31,4,0.0062
FAM90A1,4,-0.0106
AC107613.1,2,-0.0109
AGAP1-IT1,4,-0.0073
HTR2B,4,-0.0075
HTR2C,2,-0.0092
AC007066.3,4,-0.0105
HTR2A,4,-0.0108
HCFC1-AS1,2,-0.0105
AC005888.1,4,-0.0109
AL160006.1,4,-0.0056
MBL2,2,-0.0107
AP003484.1,4,-0.0109
VPS13C,4,0.0179
HTR3E,4,-0.0108
VPS13D,4,0.0045
DHPS,4,-0.0089
HTR3C,4,-0.0108
VPS13A,4,-0.0064
HTR3D,4,-0.0109
VPS13B,6,0.0024
HTR3A,4,-0.0108
HTR3B,4,-0.0108
CD24P4,2,-0.0107
CD24P1,4,-0.0109
CD24P2,4,-0.0107
AC106774.1,4,-0.0109
TOLLIP-DT,4,-0.0092
IL2RG,2,-0.0107
AL078581.1,2,-0.0101
AL078581.4,2,-0.0104
AC113391.2,4,-0.0109
AL078581.2,2,-0.0094
AC113391.1,4,-0.0109
AL078581.3,2,-0.0109
CNPY2-AS1,4,-0.0103
CYP4A27P,4,-0.0109
OR7E55P,4,-0.0109
OR7E53P,4,-0.0109
AC067968.1,4,-0.0109
GPKOW,2,0.0181
TRDJ2,4,-0.0109
TRDJ3,4,-0.0109
TRDJ1,4,-0.0098
HTR5A,6,-0.0108
AC093382.1,4,-0.0095
TRDJ4,4,-0.0109
IL2RA,4,-0.0108
ANKRD62P1-PARP4P3,4,-0.0109
IL2RB,4,-0.0055
AL035670.1,4,-0.0109
CYP4A26P,4,-0.0109
AC067968.2,4,-0.0109
RNU7-9P,4,-0.0092
AC106045.1,NA,-0.0109
AC002996.1,4,-0.0109
OR2AH1P,4,-0.0109
PEX26,4,-0.0032
AC007795.1,4,-0.0109
AC010941.1,4,-0.0109
IL36A,4,-0.0108
IL36B,4,-0.0106
OR7E43P,4,-0.0109
AC090740.1,4,-0.0109
RNU7-8P,4,-0.0109
AL451049.1,2,-0.0109
SEZ6L-AS1,4,-0.0109
DMD-AS3,2,-0.0109
ZNF542P,4,-0.0019
AC098828.1,4,-0.0109
CRISPLD1,6,-0.0094
CRISPLD2,4,-0.0094
TBC1D26-AS1,4,-0.0109
DOCK9-DT,4,-0.0103
DHX8,4,0.0071
DHX9,4,0.0787
AC116533.1,4,0.0013
AC080013.1,4,-0.0106
MC2R,4,-0.0103
AC093142.1,4,-0.0108
AC080013.2,4,-0.0105
AC080013.3,4,-0.0109
AC080013.4,4,-0.0109
STK25P1,4,-0.0109
AC005252.2,4,-0.0109
OR7E47P,4,-0.0109
AC005252.3,4,-0.0108
AC005252.4,4,-0.0109
SLC10A4,4,-0.0108
SLC10A5,6,-0.0100
SLC10A6,4,-0.0108
AC005252.1,4,-0.0109
SLC10A7,4,-0.0088
TRDV2,4,-0.0109
TRDV3,4,-0.0109
SLC10A1,4,-0.0093
SLC10A2,4,-0.0109
TRDV1,4,-0.0109
SLC10A3,2,0.0223
IL36G,4,-0.0108
AC022023.1,2,-0.0109
AC022023.2,2,-0.0108
PEX5L,4,-0.0101
AL162393.1,4,-0.0108
MC1R,4,-0.0083
AL021368.5,NA,-0.0109
AL021368.1,4,-0.0109
AL021368.2,4,-0.0101
AL021368.3,4,-0.0109
AL021368.4,4,-0.0109
OR7E46P,4,-0.0109
OR3A4P,4,-0.0109
AL137076.1,4,-0.0109
MC4R,4,-0.0109
MIR223HG,2,-0.0108
ZHX2,6,-0.0062
ZHX3,4,0.0093
CACYBP,4,0.0040
MLECP1,4,-0.0109
RNU7-4P,4,-0.0109
ZHX1,6,0.0042
RNF144A,4,0.0016
RNF144B,6,-0.0076
MC3R,4,-0.0109
AP005057.1,4,-0.0104
RNU7-7P,2,-0.0109
PEX16,4,0.0045
PEX19,4,0.0132
MT2P1,4,-0.0057
RNU7-6P,4,-0.0109
PEX10,4,-0.0017
PEX12,4,-0.0033
PEX13,4,0.0004
PEX14,4,-0.0017
MC5R,4,-0.0101
PPM1J-DT,4,-0.0108
AL033523.1,6,-0.0108
RN7SL559P,4,0.0085
AL033523.2,6,-0.0109
SNORA58B,4,-0.0109
INPPL1,4,0.0389
AC027673.1,2,-0.0109
IGF1R,4,0.0002
PPIP5K1,4,-0.0085
AL691449.1,4,-0.0109
PPIP5K2,4,-0.0028
AL139379.1,NA,-0.0095
MIR6129,4,-0.0109
MIR6127,4,-0.0109
MIR6128,4,-0.0109
MIR6125,4,-0.0109
MIR6126,4,-0.0109
MIR6124,4,-0.0096
SNORA59A,4,-0.0069
SNORA59B,4,-0.0107
RN7SL558P,4,-0.0094
NDFIP2-AS1,4,-0.0109
DHDDS,4,0.0054
AL357084.1,2,-0.0108
AC006238.1,4,-0.0106
RNU6-649P,4,-0.0109
AC006238.2,4,-0.0103
AC104841.1,4,-0.0078
RBMS2P1,4,-0.0107
AL390038.1,4,-0.0108
RN7SL557P,4,-0.0108
HTRA3,4,-0.0043
HTRA4,4,-0.0106
HTRA1,2,0.2738
HTRA2,4,0.0092
RNU7-3P,2,-0.0096
AC008635.1,4,-0.0095
AL391845.1,4,-0.0109
AL391845.2,4,-0.0109
AL392185.1,4,-0.0109
HULC,6,-0.0106
RN7SL556P,4,-0.0083
ZNF350-AS1,4,-0.0104
CHCHD10,4,0.0453
RNU7-2P,4,-0.0109
IGF2R,2,0.0301
AC010451.1,4,-0.0108
AC010451.2,4,-0.0109
AL355916.1,4,-0.0089
AL355916.2,4,-0.0107
AL355916.3,4,-0.0109
OR7M1P,2,-0.0102
AP000842.3,4,-0.0103
AP000842.1,4,-0.0109
AP000842.2,4,-0.0108
AL353759.1,4,-0.0101
AC010451.3,4,-0.0109
AP003973.1,4,-0.0109
AP003973.2,4,-0.0109
AP003973.3,4,-0.0109
RN7SL555P,4,0.0122
AP003973.4,NA,-0.0109
AC100870.1,6,-0.0109
AC119424.1,4,-0.0108
AL136102.1,NA,-0.0109
ZIC2,4,-0.0068
AC034206.1,2,-0.0109
ZIC3,2,-0.0108
ZIC1,4,-0.0109
RNU6-646P,4,-0.0106
MIR6165,4,-0.0109
AC019127.1,2,-0.0106
HUNK,4,-0.0088
IGHV2OR16-5,4,-0.0109
Z99496.1,2,-0.0107
RBM48P1,4,-0.0109
RN7SL554P,6,-0.0037
RNU6-645P,6,-0.0079
MSH2-OT1,4,-0.0108
AC107029.1,4,-0.0108
AC107029.2,4,-0.0109
AL954722.1,NA,-0.0109
RNU6-648P,2,-0.0109
AP001180.5,4,-0.0109
CLVS2,2,-0.0108
RN7SL553P,4,-0.0109
AL512646.1,4,-0.0109
AP001180.3,4,-0.0109
AP001180.4,4,-0.0108
AP001180.1,4,-0.0108
AP001180.2,4,-0.0109
CLVS1,6,-0.0106
MIR6130,4,-0.0109
MIR6131,4,-0.0109
AL138885.1,6,-0.0109
AL138885.2,6,-0.0102
AL138885.3,NA,-0.0078
ZIC4,4,-0.0109
ZIC5,4,-0.0108
AL121785.1,4,-0.0109
RNU6-647P,2,-0.0109
RN7SL552P,4,-0.0099
MIR6134,2,-0.0109
AL034351.3,4,-0.0108
MNX1-AS1,6,-0.0090
MIR6132,6,-0.0109
MNX1-AS2,6,-0.0104
MIR6133,6,-0.0099
AL034351.4,4,-0.0108
RPL36AP13,4,-0.0099
RPL36AP14,4,-0.0109
RPL36AP15,4,-0.0083
RPL36AP16,4,-0.0099
EPS15-AS1,4,-0.0104
BPTFP1,4,-0.0109
SCN11A,4,-0.0108
RNU6-666P,4,-0.0109
RN7SL575P,4,0.0077
AC084128.1,6,-0.0109
RPL36AP21,4,-0.0107
SSTR5-AS1,4,-0.0094
AC010609.1,2,-0.0108
RPL36AP29,4,-0.0108
RPL36AP26,4,-0.0105
HUS1,4,-0.0036
SCN10A,4,-0.0108
RNU6-665P,4,-0.0099
AC099511.1,4,-0.0109
SRFBP1,4,0.0136
RN7SL574P,4,-0.0094
SNORA50A,4,-0.0109
SNORA50B,4,-0.0109
SNORA50C,4,-0.0109
SNORA50D,4,-0.0109
AL133211.1,2,-0.0109
AC111149.1,6,-0.0108
AC111149.2,6,-0.0109
RRP7A,4,0.0092
RNU6-668P,4,-0.0109
RN7SL573P,4,-0.0109
C3orf18,4,-0.0093
AC009093.10,4,-0.0109
AC009093.11,4,-0.0109
MCAM,4,0.0147
AC083875.1,6,-0.0102
C3orf14,4,-0.0074
MCAT,4,0.0010
AC123784.1,NA,-0.0109
AC008873.1,4,-0.0109
ZNF559-ZNF177,4,-0.0107
OR10AH1P,4,-0.0109
RNU6-667P,4,-0.0109
RPL36AP10,4,-0.0109
MOCS2,4,0.0020
AL353614.1,4,-0.0109
MOCS3,4,-0.0038
AL024498.2,6,-0.0109
AC036111.2,4,-0.0109
AC036111.3,4,-0.0109
MCEE,4,0.0054
FGD5-AS1,4,0.0313
AL024498.1,6,-0.0095
AC036111.1,4,-0.0109
RRP12,2,0.0006
RNU6-662P,4,-0.0109
AL024508.1,2,-0.0106
RN7SL571P,4,-0.0108
RRP15,4,-0.0029
ZIK1,4,-0.0073
CT45A10,2,-0.0101
MIR4659A,4,-0.0109
MIR4659B,4,-0.0109
AL135908.1,4,-0.0109
ECRG4,4,-0.0108
RNU6-661P,4,-0.0109
MOCS1,4,-0.0058
RN7SL570P,4,-0.0109
TRBV12-1,6,-0.0109
AP001086.1,4,-0.0100
TRBV12-2,6,-0.0109
TRBV12-3,6,-0.0109
TRBV12-4,6,-0.0107
TRBV12-5,6,-0.0109
RASSF10,4,-0.0109
RRP36,4,0.0485
AC104506.1,4,-0.0101
PAIP2,2,0.0069
ZIM2,4,-0.0108
RNU6-664P,4,-0.0109
PAIP1,4,0.0406
ZIM3,4,-0.0109
AC010359.1,4,-0.0099
ARHGEF9-IT1,2,-0.0104
AC010359.2,4,-0.0103
MCF2,2,-0.0108
MOCOS,6,0.0069
AC010359.3,4,-0.0104
AC104350.1,6,-0.0109
RRP1B,4,0.0147
AP002990.1,4,-0.0100
HERC2P10,4,-0.0064
AC069240.1,4,-0.0109
HERC2P11,4,-0.0109
RNASEH2CP1,0,-0.0109
AL161719.1,4,-0.0109
RBMS1P1,4,-0.0101
RNU6-663P,4,-0.0104
DNM3OS,4,-0.0108
MT1DP,4,-0.0109
AP001922.3,4,-0.0104
AP001922.4,4,-0.0099
AP001922.5,4,-0.0106
AP001922.6,4,-0.0107
TMEM252-DT,4,-0.0109
AP001922.1,4,-0.0109
AP001922.2,4,-0.0109
UICLM,4,-0.0105
AC007161.1,4,-0.0107
AC007161.2,4,-0.0107
AC007161.3,4,-0.0109
DIO1,4,-0.0105
DIO2,4,-0.0080
DIO3,4,-0.0079
FAM91A1,6,0.0389
AP007216.1,4,-0.0109
AP007216.2,4,-0.0109
AC092803.2,NA,-0.0109
AC092803.3,NA,-0.0106
AC092803.4,4,-0.0108
MT1CP,4,-0.0109
TBCAP1,2,-0.0097
AC007557.1,4,-0.0109
TBCAP2,4,-0.0100
AC007557.2,4,-0.0109
TBCAP3,4,-0.0107
AC007557.3,4,-0.0109
AC007557.4,4,-0.0109
AC067969.1,4,-0.0109
AC092803.1,4,-0.0107
AC067969.2,4,-0.0109
AF241728.1,2,-0.0106
PMM2P2,4,-0.0108
AF241728.2,2,-0.0104
RNU6-660P,4,-0.0109
OR7E62P,4,-0.0109
AC005741.1,4,-0.0109
GLUD1P2,2,-0.0107
PMM2P1,4,-0.0108
H2BC19P,4,-0.0102
AC006478.1,NA,-0.0109
AC006478.2,NA,-0.0109
CD300LB,4,-0.0096
CD300LD,4,-0.0107
CD300LF,4,-0.0109
CD300LG,4,-0.0108
MCL1,4,0.2615
SRSF10P1,4,-0.0106
GLUD1P3,2,-0.0101
AC108097.1,4,-0.0108
GLUD1P4,4,-0.0108
GLUD1P9,2,-0.0109
OSCP1,4,-0.0071
RPL36AP55,4,-0.0109
MCM7,6,0.0379
AC082650.1,4,-0.0109
MCM8,4,-0.0081
COL14A1,6,-0.0108
AC082650.2,NA,-0.0109
MCM9,2,-0.0095
AC025370.1,6,-0.0109
AC025370.2,6,-0.0105
AC026355.1,4,-0.0109
AC026355.2,4,-0.0109
AC026355.3,4,-0.0101
AC026355.4,4,-0.0109
SRIP1,4,-0.0109
H2BC16P,4,-0.0104
SRIP2,2,-0.0109
SRIP3,2,-0.0107
AC027088.1,4,-0.0109
CEP170B,4,0.0119
AC027088.2,4,-0.0109
AC025766.1,4,-0.0104
AC027088.3,4,-0.0109
AC073875.1,4,-0.0109
AC027088.4,4,-0.0109
AC027088.5,4,-0.0109
CLEC12A-AS1,4,-0.0108
GGPS1,4,-0.0038
DIS3,4,0.0089
AC004079.2,4,-0.0109
AC004079.3,4,-0.0109
AC004079.4,4,-0.0109
AC004079.5,4,-0.0109
AC004079.1,4,-0.0109
AC009712.1,4,-0.0109
ST20-MTHFS,4,-0.0109
MCM3,4,0.0465
MCM4,4,0.0084
AL589763.1,4,-0.0109
MCM5,4,0.0055
MCM6,4,0.0143
AC096763.1,NA,-0.0109
MCM2,4,-0.0032
RPL36AP35,4,-0.0109
RPL36AP36,4,-0.0108
RPL36AP33,4,-0.0095
RPL36AP39,4,-0.0108
AC080011.1,4,-0.0108
AP002906.1,6,-0.0109
BUB3P1,6,-0.0109
AC090398.1,4,-0.0109
AC090398.2,NA,-0.0109
AC007317.1,6,-0.0108
IL21R,4,-0.0026
AC007317.2,NA,-0.0108
RPL36AP43,4,-0.0091
RPL36AP40,4,-0.0106
RPL36AP41,4,-0.0093
ITGA9-AS1,4,-0.0106
RPL36AP45,4,-0.0101
PEX12P1,4,-0.0108
AL391117.1,0,-0.0109
RPL36AP48,4,-0.0100
AC084368.1,6,-0.0060
MAB21L3,4,-0.0106
AL162391.1,NA,-0.0108
AL162391.2,4,-0.0109
MAB21L4,4,-0.0108
AC092793.1,4,-0.0109
GPC3-AS1,2,-0.0109
MAB21L1,4,-0.0107
LIFR-AS1,4,-0.0106
MAB21L2,4,-0.0107
AP003485.1,4,-0.0109
AP003485.2,4,-0.0109
RPL36AP53,2,-0.0109
RPL36AP54,2,-0.0107
RPL36AP51,4,-0.0109
OR7E66P,4,-0.0109
RPL36AP52,2,-0.0105
IL1RN,4,-0.0091
IL23R,4,-0.0109
OSBPL9P5,4,-0.0109
AC124862.1,4,-0.0104
OSBPL9P1,4,-0.0109
CALR4P,4,-0.0108
OSBPL9P2,4,-0.0108
OSBPL9P3,4,-0.0109
OSBPL9P4,4,-0.0108
WDR5B-DT,4,-0.0101
SCAANT1,4,-0.0092
IL1R1,4,0.0527
AC078923.1,4,-0.0093
IL1R2,4,0.0105
AF201337.1,6,-0.0099
MIR133A1HG,4,-0.0105
ARHGAP29-AS1,4,-0.0108
IL23A,4,-0.0094
NDUFS5P1,2,-0.0109
OR3B1P,2,-0.0108
NDUFS5P2,4,-0.0109
NDUFS5P3,4,-0.0108
AC018634.1,4,-0.0109
NDUFS5P4,4,-0.0109
NDUFS5P5,4,-0.0108
AC005011.1,6,-0.0109
NDUFS5P6,6,-0.0109
AC082651.1,6,-0.0108
AC082651.2,6,-0.0109
SH2D2A,4,-0.0105
AC082651.3,6,-0.0108
OR2AI1P,4,-0.0109
OTUD4P1,4,-0.0106
MT1JP,4,-0.0109
AC082651.4,6,-0.0109
OR7E59P,4,-0.0109
AC011676.1,6,-0.0098
AC011676.2,6,-0.0104
AC011676.3,6,-0.0106
AC011676.4,6,-0.0109
AC011676.5,6,-0.0108
SH2D1A,2,-0.0108
SH2D1B,4,-0.0108
AL451048.1,2,-0.0109
PSMA1P1,2,-0.0105
AC025277.1,4,-0.0108
Z99497.1,2,-0.0109
Z99497.2,2,-0.0109
AC100775.1,4,-0.0109
MT1IP,4,-0.0108
MRPS31P1,4,-0.0109
MCUB,4,-0.0035
SIPA1L2,4,0.0293
MRPS31P4,4,-0.0092
SIPA1L3,4,-0.0064
MRPS31P5,4,-0.0104
MRPS31P2,4,-0.0108
SOX5-AS1,4,-0.0104
H2BC20P,4,-0.0084
SIPA1L1,4,-0.0014
IGHD2-21,4,-0.0109
COX6CP18,4,-0.0109
COX6CP16,4,-0.0109
COX6CP17,4,-0.0107
COX6CP14,4,-0.0101
COX6CP15,2,-0.0107
COX6CP12,2,-0.0107
COX6CP13,4,-0.0109
COX6CP10,4,-0.0106
AC130651.1,4,-0.0101
MT1P3,4,-0.0107
COX6CP11,4,-0.0109
MT1P1,4,-0.0106
FABP6-AS1,2,-0.0109
C1QTNF12,4,-0.0097
AC242426.1,4,-0.0108
AL589669.1,1,-0.0108
AC242426.2,4,-0.0108
RPS3AP9,4,-0.0109
AMER1,2,-0.0082
AMER2,4,-0.0109
AL359636.1,4,-0.0109
AMER3,4,-0.0109
AL359636.2,4,-0.0105
RPS3AP5,2,-0.0084
RPS3AP6,4,-0.0060
RSF1-IT1,4,-0.0102
RPS3AP7,4,-0.0104
RSF1-IT2,4,-0.0096
RPS3AP8,4,-0.0108
RPS3AP1,4,-0.0109
RPS3AP2,4,-0.0105
RPS3AP3,4,-0.0105
RPS3AP4,4,-0.0108
AGAP2-AS1,4,-0.0096
AC009951.2,4,-0.0109
AC009951.3,4,-0.0109
AL442224.1,4,-0.0109
AC009951.1,4,-0.0109
AC009951.6,4,-0.0098
AC009951.4,4,-0.0084
AC009951.5,4,-0.0086
AC022513.1,4,-0.0109
AC027338.1,4,-0.0108
AC027338.2,4,-0.0109
IKBKB-DT,4,-0.0108
AC007556.1,4,-0.0102
QPCT,6,-0.0051
IGHD2-15,4,-0.0109
SIPA1,4,0.0058
SOCS2P2,4,-0.0109
AL451142.2,4,-0.0109
AL451142.1,4,-0.0109
AC108681.1,4,-0.0109
SOCS2P1,4,-0.0109
H2AL1MP,2,-0.0109
C3orf62,4,-0.0085
AL138740.1,6,-0.0108
AC095050.1,4,-0.0107
AC095050.2,4,-0.0109
IGHVII-33-1,4,-0.0103
C3orf70,4,-0.0101
SPECC1L,4,-0.0002
IGHV3OR15-7,4,-0.0109
TIMELESS,4,-0.0003
AL139234.1,NA,-0.0103
SNORA48B,2,-0.0109
RN7SL569P,6,-0.0099
C3orf85,4,-0.0109
C3orf86,4,-0.0109
CAMSAP1,4,0.0072
CAMSAP2,4,0.0136
C3orf80,4,-0.0104
C3orf84,4,-0.0108
NPC1L1,4,-0.0108
AMELX,2,-0.0105
AMELY,2,-0.0108
RWDD4P1,6,-0.0099
PNPT1,4,0.0099
RWDD4P2,4,-0.0048
RN7SL568P,4,-0.0096
CAMSAP3,4,-0.0108
AC024075.1,4,-0.0034
AC024075.2,4,-0.0045
AC024075.3,4,-0.0043
AL671762.1,4,-0.0109
ZFP91P1,4,-0.0104
RN7SL567P,4,-0.0099
TPBGL-AS1,4,-0.0108
AC104590.1,4,-0.0106
C3orf22,4,-0.0109
C3orf20,4,-0.0107
AC104986.1,6,-0.0099
AL117329.2,4,-0.0103
AL117329.1,4,-0.0081
RNU6-658P,4,-0.0104
SNORA41B,4,-0.0109
C3orf38,4,-0.0005
RN7SL566P,4,-0.0003
C3orf33,4,-0.0097
C3orf36,4,-0.0099
C1QTNF9B,4,-0.0109
AL390862.1,NA,-0.0109
RNU6-657P,2,-0.0109
HNRNPD-DT,4,-0.0107
MIR1289-1,4,-0.0109
MIR1289-2,2,-0.0109
C3orf49,4,-0.0102
SNORA1B,6,-0.0109
AC010598.1,4,-0.0093
AC034205.1,2,-0.0109
AC034205.2,2,-0.0109
SNORA18,4,-0.0109
SNORA19,2,-0.0092
AC034205.3,2,-0.0108
RN7SL565P,4,-0.0109
SNORA15,4,-0.0105
SNORA12,2,0.0576
SNORA13,4,-0.0018
SNORA10,4,-0.0109
SNORA11,2,-0.0057
AC010608.1,2,-0.0108
AC010608.2,2,-0.0108
AC010608.3,2,-0.0109
C3orf52,4,-0.0101
C3orf56,4,-0.0109
AC034195.1,4,-0.0108
RNU6-659P,4,-0.0109
RN7SL564P,2,0.0608
PNPP1,NA,-0.0109
RALGAPA1P1,4,-0.0104
SNORA40,4,-0.0109
MDC1,4,-0.0050
AC009127.1,4,-0.0107
AC009127.2,4,-0.0107
AL591004.1,2,-0.0109
AL157935.1,4,-0.0106
AL157935.2,4,-0.0108
AC106870.2,4,-0.0108
AC106870.3,4,-0.0108
SNORA3B,4,0.0010
MIR4666A,2,-0.0109
SNORA3C,4,-0.0109
MIR4666B,2,-0.0109
SNORA3A,4,-0.0109
KRTAP3-4P,4,-0.0109
AC008632.1,4,-0.0098
IL4I1,4,-0.0053
AL353997.3,4,-0.0109
AL353997.4,4,-0.0109
SNORA38,4,0.0283
AL353997.1,4,-0.0109
AL353997.2,4,-0.0109
AC110809.1,4,-0.0107
RN7SL587P,4,-0.0017
AC023090.2,4,-0.0104
SNORA37,4,0.0246
AL353997.5,4,-0.0109
RNU6-678P,4,-0.0104
TGIF2P1,4,-0.0104
SNORA35,2,-0.0109
SNORA32,4,-0.0109
SNORA33,2,-0.0012
SNORA30,4,-0.0092
AC023090.1,4,-0.0105
SNORA31,4,-0.0100
AC026116.1,4,-0.0109
SNORA2C,4,-0.0105
SNORA2A,4,0.0012
SNORA2B,4,-0.0086
AR,2,-0.0015
SNORA29,2,-0.0109
SNORA27,4,-0.0109
AC106870.1,4,-0.0107
SNORA28,4,0.0029
SNORA25,4,-0.0109
RNU6-677P,4,-0.0106
RN7SL586P,4,-0.0104
SNORA26,4,-0.0109
SNORA23,4,0.1509
SNORA24,4,-0.0109
SNORA21,4,-0.0109
SNORA22,6,0.0033
CGGBP1,4,0.0169
GRID2IP,4,-0.0108
SNORA20,2,-0.0101
SNORA61,4,-0.0109
AL353611.2,4,-0.0107
SNORA62,4,-0.0107
SNORA60,4,-0.0109
ACTL7A,4,-0.0106
AL353611.1,4,-0.0109
ACTL7B,4,-0.0109
SNORA5B,4,-0.0109
C2CD4D-AS1,4,-0.0105
AL138789.1,4,-0.0107
C2,4,-0.0105
SNORA5C,4,0.0614
DYNC2LI1,4,-0.0046
C3,4,0.0789
SNORA5A,4,0.0135
C5,4,-0.0089
C6,4,0.1496
C7,4,0.3392
C9,4,-0.0108
SNORA58,4,-0.0051
RN7SL585P,4,-0.0109
SNORA56,2,-0.0109
SNORA57,4,-0.0109
SNORA54,4,0.1536
SNORA55,4,-0.0109
SNORA52,4,-0.0109
SNORA53,4,0.1381
SNORA51,4,-0.0107
PES1P1,4,-0.0106
PES1P2,4,-0.0107
SEMA6A-AS1,4,-0.0107
SEMA6A-AS2,4,-0.0108
CP,4,0.0394
CS,4,0.0235
SNORA49,4,0.0479
SNORA47,4,0.0156
SNORA48,4,-0.0109
RNU6-679P,4,-0.0099
SNORA46,4,0.0022
RN7SL584P,4,-0.0108
AC243591.1,2,-0.0109
SNORA44,4,-0.0109
SNORA41,4,-0.0109
SNORA84,4,-0.0089
LRSAM1,4,-0.0035
SNORA81,4,-0.0109
QPRT,4,0.0204
ECSIT,4,0.0058
SNORA7B,4,0.0290
SNORA7A,4,-0.0109
AC002519.1,4,-0.0108
AC002519.2,4,-0.0105
AC103760.1,6,-0.0107
SNORA78,4,-0.0109
SNORA79,4,-0.0101
RN7SL583P,4,-0.0101
SNORA77,4,-0.0083
AC095052.1,4,-0.0105
SNORA74,4,-0.0104
SNORA75,4,-0.0105
RNU6-674P,6,-0.0109
SNORA72,4,-0.0102
SNORA73,2,-0.0109
SNORA70,4,-0.0109
SNORA71,2,-0.0109
ACTL6B,6,-0.0109
ACTL6A,4,0.0118
SIRT4,4,-0.0081
SIRT5,6,-0.0014
SIRT6,4,0.0022
